source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2020/2020-01-13/council_2020-01-15_706.md,1,2020-01-15,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,medium
minutes/2020/2020-01-13/council_2020-01-15_706.md,2,2020-01-15,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,rule:proc-adjourn,high
minutes/2020/2020-01-13/council_2020-01-15_706.md,3,2020-01-15,Council,Land-Use/Zoning,Land-Use,General-Plan-Amendment,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,rule:lu-gpa,high
minutes/2020/2020-01-13/council_2020-01-15_706.md,4,2020-01-15,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,medium
minutes/2020/2020-01-13/council_2020-01-15_706.md,5,2020-01-15,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high
minutes/2020/2020-01-13/council_2020-01-15_706.md,6,2020-01-15,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high
minutes/2020/2020-01-13/council_2020-01-15_706.md,7,2020-01-15,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high
minutes/2020/2020-01-13/council_2020-01-15_706.md,8,2020-01-15,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,medium
minutes/2020/2020-01-13/council_2020-01-15_706.md,9,2020-01-15,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high
minutes/2020/2020-01-13/council_2020-01-15_706.md,10,2020-01-15,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high
minutes/2020/2020-01-13/council_2020-01-15_706.md,11,2020-01-15,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,rule:proc-adjourn,high
minutes/2020/2020-01-13/council_2020-01-15_706.md,12,2020-01-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unknown,The motion passed w ith the unan imo us consent or the Council,crosswalk,high
minutes/2020/2020-01-27/council_2020-01-29_709.md,1,2020-01-29,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,medium
minutes/2020/2020-01-27/council_2020-01-29_710.md,1,2020-01-29,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,medium
minutes/2020/2020-01-27/council_2020-01-29_710.md,2,2020-01-29,Council,Procedural/Administrative,Procedural-Administrative,,procedural,unknown,,,,unknown,The motion died for lack of second,crosswalk,high
minutes/2020/2020-01-27/council_2020-01-29_710.md,3,2020-01-29,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council with one abstention,rule:proc-agenda,high
minutes/2020/2020-01-27/council_2020-01-29_710.md,4,2020-01-29,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,medium
minutes/2020/2020-01-27/council_2020-01-29_710.md,5,2020-01-29,Council,Land-Use/Zoning,Public-Hearing,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,rule:ph-openclose,high
minutes/2020/2020-02-10/council_2020-02-12_714.md,1,2020-02-12,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,medium
minutes/2020/2020-02-10/council_2020-02-12_714.md,2,2020-02-12,Council,Appointment,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,rule:proc-agenda,high
minutes/2020/2020-02-10/council_2020-02-12_714.md,3,2020-02-12,Council,Land-Use/Zoning,Land-Use,General-Plan-Amendment,final-action,pass,3,1,,roll-call,The motion passed 3-to-1,rule:lu-gpa,high
minutes/2020/2020-02-10/council_2020-02-12_714.md,4,2020-02-12,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,medium
minutes/2020/2020-02-10/council_2020-02-12_714.md,5,2020-02-12,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed unanimously with the exception of Wendy Aston who was excused,crosswalk,medium
minutes/2020/2020-02-10/council_2020-02-12_714.md,6,2020-02-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Co uncil,crosswalk,high
minutes/2020/2020-02-24/council_2020-02-26_725.md,1,2020-02-26,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,medium
minutes/2020/2020-02-24/council_2020-02-26_725.md,2,2020-02-26,Council,Appointment,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,rule:proc-agenda,high
minutes/2020/2020-02-24/council_2020-02-26_725.md,3,2020-02-26,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,medium
minutes/2020/2020-02-24/council_2020-02-26_725.md,4,2020-02-26,Council,Land-Use/Zoning,Budget,,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,rule:budget,high
minutes/2020/2020-02-24/council_2020-02-26_725.md,5,2020-02-26,Council,Land-Use/Zoning,Budget,,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,rule:budget,high
minutes/2020/2020-02-24/council_2020-02-26_725.md,6,2020-02-26,LBA,Budget,Budget,,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the LBA Board,crosswalk,high
minutes/2020/2020-02-24/council_2020-02-26_725.md,7,2020-02-26,RDA,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the RDA Board,crosswalk,medium
minutes/2020/2020-02-24/council_2020-02-26_725.md,8,2020-02-26,RDA,Budget,Budget,,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the RDA Board,crosswalk,high
minutes/2020/2020-02-24/council_2020-02-26_725.md,9,2020-02-26,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,rule:proc-adjourn,high
minutes/2020/2020-02-24/council_2020-02-26_725.md,10,2020-02-26,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,medium
minutes/2020/2020-02-24/council_2020-02-26_725.md,11,2020-02-26,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high
minutes/2020/2020-03-09/council_2020-03-11_731.md,1,2020-03-11,Council,Interlocal,Interlocal,,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high
minutes/2020/2020-03-09/council_2020-03-11_731.md,2,2020-03-11,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,medium
minutes/2020/2020-03-09/council_2020-03-11_731.md,3,2020-03-11,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high
minutes/2020/2020-03-09/council_2020-03-11_731.md,4,2020-03-11,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high
minutes/2020/2020-03-09/council_2020-03-11_731.md,5,2020-03-11,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high
minutes/2020/2020-03-09/council_2020-03-11_731.md,6,2020-03-11,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high
minutes/2020/2020-03-30/council_2020-04-01_737.md,1,2020-04-01,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high
minutes/2020/2020-03-30/council_2020-04-01_737.md,2,2020-04-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high
minutes/2020/2020-03-30/council_2020-04-01_737.md,3,2020-04-01,Council,Appointment,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,rule:proc-adjourn,high
minutes/2020/2020-03-30/council_2020-04-01_737.md,4,2020-04-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,high
minutes/2020/2020-04-06/council_2020-04-08_739.md,1,2020-04-08,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-04-06/council_2020-04-08_739.md,2,2020-04-08,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-04-06/council_2020-04-08_739.md,3,2020-04-08,Council,Land-Use/Zoning,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:budget,high
minutes/2020/2020-04-06/council_2020-04-08_739.md,4,2020-04-08,Council,Land-Use/Zoning,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:budget,high
minutes/2020/2020-04-06/council_2020-04-08_739.md,5,2020-04-08,RDA,Budget,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-04-06/council_2020-04-08_739.md,6,2020-04-08,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,rule:proc-adjourn,high
minutes/2020/2020-04-06/council_2020-04-08_739.md,7,2020-04-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-04-20/council_2020-04-22_748.md,1,2020-04-22,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-04-20/council_2020-04-22_748.md,2,2020-04-22,Council,Resolution,Procedural-Administrative,,procedural,fail,1,4,,roll-call,The motion failed 4-to-1,rule:proc-agenda,high
minutes/2020/2020-04-20/council_2020-04-22_748.md,3,2020-04-22,Council,Resolution,Resolution,,final-action,pass,4,1,,roll-call,The motion passed 4-to-1,crosswalk,high
minutes/2020/2020-04-20/council_2020-04-22_748.md,4,2020-04-22,Council,Land-Use/Zoning,Land-Use,General-Plan-Amendment,final-action,pass,4,1,,roll-call,The motion passed 4-to-1,rule:lu-gpa,high
minutes/2020/2020-04-20/council_2020-04-22_748.md,5,2020-04-22,Council,Land-Use/Zoning,Land-Use,General-Plan-Amendment,final-action,fail,2,3,,roll-call,The motion failed 3- to-2,rule:lu-gpa,high
minutes/2020/2020-04-20/council_2020-04-22_748.md,6,2020-04-22,Council,Land-Use/Zoning,Public-Hearing,,procedural,pass,5,0,,roll-call,The motion passed unanimously,rule:ph-openclose,high
minutes/2020/2020-04-20/council_2020-04-22_748.md,7,2020-04-22,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-rezone,high
minutes/2020/2020-04-20/council_2020-04-22_748.md,8,2020-04-22,Council,Budget,Budget,,final-action,pass,,,,unanimous-declared,The motion passed unanimously,crosswalk,high
minutes/2020/2020-05-11/council_2020-05-13_755.md,1,2020-05-13,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-05-11/council_2020-05-13_755.md,2,2020-05-13,Council,Other,Other,,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:no-signal,low
minutes/2020/2020-05-11/council_2020-05-13_755.md,3,2020-05-13,Council,Other,Other,,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:no-signal,low
minutes/2020/2020-05-11/council_2020-05-13_755.md,4,2020-05-13,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-05-11/council_2020-05-13_755.md,5,2020-05-13,Council,Land-Use/Zoning,Land-Use,General-Plan-Amendment,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-gpa,high
minutes/2020/2020-05-11/council_2020-05-13_755.md,6,2020-05-13,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-rezone,high
minutes/2020/2020-05-11/council_2020-05-13_755.md,7,2020-05-13,Council,Budget,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-05-11/council_2020-05-13_755.md,8,2020-05-13,Council,Ordinance,Ordinance,,final-action,unknown,,,,unknown,The motion died for lack of a second,crosswalk,high
minutes/2020/2020-05-11/council_2020-05-13_755.md,9,2020-05-13,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-05-11/council_2020-05-13_755.md,10,2020-05-13,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-05-11/council_2020-05-13_755.md,11,2020-05-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-05-11/council_2020-05-13_755.md,12,2020-05-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-05-18/council_2020-05-19_763.md,1,2020-05-19,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-05-18/council_2020-05-19_763.md,2,2020-05-19,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,3,0,,roll-call,The motion passed unanimously,rule:proc-adjourn,high
minutes/2020/2020-05-25/council_2020-05-27_765.md,1,2020-05-27,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-05-25/council_2020-05-27_765.md,2,2020-05-27,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,fail,2,3,,roll-call,The motion failed 3-to-2,rule:lu-textamend,high
minutes/2020/2020-05-25/council_2020-05-27_765.md,3,2020-05-27,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,fail,2,3,,roll-call,The motion failed 3-to-2,rule:lu-textamend,high
minutes/2020/2020-05-25/council_2020-05-27_765.md,4,2020-05-27,Council,Ordinance,Land-Use,Text-Amendment,final-action,fail,,,,unknown,The motion failed for lack of a second,rule:lu-textamend,high
minutes/2020/2020-05-25/council_2020-05-27_765.md,5,2020-05-27,Council,Ordinance,Land-Use,Text-Amendment,final-action,pass,4,1,,roll-call,The motion passed 4-to-1,rule:lu-textamend,high
minutes/2020/2020-05-25/council_2020-05-27_765.md,6,2020-05-27,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-05-25/council_2020-05-27_765.md,7,2020-05-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-05-25/council_2020-05-29_767.md,1,2020-05-29,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,2,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-06-08/council_2020-06-10_776.md,1,2020-06-10,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-06-08/council_2020-06-10_776.md,2,2020-06-10,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-06-08/council_2020-06-10_776.md,3,2020-06-10,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-06-08/council_2020-06-10_776.md,4,2020-06-10,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,The motion passed with the unanimous consent of the Commission,crosswalk,high
minutes/2020/2020-06-08/council_2020-06-10_776.md,5,2020-06-10,Council,Budget,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Commission,rule:proc-session,high
minutes/2020/2020-06-08/council_2020-06-10_776.md,6,2020-06-10,Council,Land-Use/Zoning,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:budget,high
minutes/2020/2020-06-08/council_2020-06-10_776.md,7,2020-06-10,Council,Land-Use/Zoning,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:budget,high
minutes/2020/2020-06-08/council_2020-06-10_776.md,8,2020-06-10,RDA,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,6,0,,roll-call,The motion passed unanimously,rule:proc-adjourn,high
minutes/2020/2020-06-08/council_2020-06-10_776.md,9,2020-06-10,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,rule:proc-adjourn,high
minutes/2020/2020-06-08/council_2020-06-10_776.md,10,2020-06-10,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,rule:proc-session,high
minutes/2020/2020-06-08/council_2020-06-10_776.md,11,2020-06-10,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-06-08/council_2020-06-10_776.md,12,2020-06-10,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-06-22/council_2020-06-24_781.md,1,2020-06-24,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,medium
minutes/2020/2020-06-22/council_2020-06-24_781.md,2,2020-06-24,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-accessory,high
minutes/2020/2020-06-22/council_2020-06-24_781.md,3,2020-06-24,Council,Land-Use/Zoning,Public-Hearing,,procedural,pass,5,0,,roll-call,The motion passed unanimously,rule:ph-openclose,high
minutes/2020/2020-06-22/council_2020-06-24_781.md,4,2020-06-24,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-06-22/council_2020-06-24_781.md,5,2020-06-24,Council,Land-Use/Zoning,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:budget,high
minutes/2020/2020-06-22/council_2020-06-24_781.md,6,2020-06-24,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-06-22/council_2020-06-24_781.md,7,2020-06-24,RDA,Budget,Budget,,final-action,pass,6,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-06-22/council_2020-06-24_781.md,8,2020-06-24,RDA,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,6,0,,roll-call,The motion passed unanimously,rule:proc-adjourn,high
minutes/2020/2020-07-13/council_2020-07-13_785.md,1,2020-07-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-07-20/council_2020-07-22_789.md,1,2020-07-22,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,medium
minutes/2020/2020-07-20/council_2020-07-22_789.md,2,2020-07-22,Council,Ordinance,Land-Use,Text-Amendment,final-action,pass,4,0,,roll-call,The motion passed unanimously,rule:lu-textamend,high
minutes/2020/2020-07-20/council_2020-07-22_789.md,3,2020-07-22,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,rule:lu-textamend,high
minutes/2020/2020-07-20/council_2020-07-22_789.md,4,2020-07-22,Council,Ordinance,Land-Use,Text-Amendment,final-action,pass,4,0,,roll-call,The motion passed unanimously,rule:lu-textamend,high
minutes/2020/2020-08-24/council_2020-08-26_801.md,1,2020-08-26,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed with the unanimous consent of the Council,crosswalk,medium
minutes/2020/2020-08-24/council_2020-08-26_801.md,2,2020-08-26,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-08-24/council_2020-08-26_801.md,3,2020-08-26,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,The motion passed unanimously,crosswalk,high
minutes/2020/2020-08-24/council_2020-08-26_801.md,4,2020-08-26,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-rezone,high
minutes/2020/2020-08-24/council_2020-08-26_801.md,5,2020-08-26,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-rezone,high
minutes/2020/2020-08-24/council_2020-08-26_801.md,6,2020-08-26,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-08-24/council_2020-08-26_801.md,7,2020-08-26,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-08-24/council_2020-08-26_801.md,8,2020-08-26,Council,Ordinance,Land-Use,Text-Amendment,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-textamend,high
minutes/2020/2020-08-24/council_2020-08-26_801.md,9,2020-08-26,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-textamend,high
minutes/2020/2020-09-07/council_2020-09-09_808.md,1,2020-09-09,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-09-07/council_2020-09-09_808.md,2,2020-09-09,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-textamend,high
minutes/2020/2020-09-21/council_2020-09-23_811.md,1,2020-09-23,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,4,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-09-21/council_2020-09-23_811.md,2,2020-09-23,Council,Budget,Budget,,final-action,pass,4,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-10-26/council_2020-10-28_824.md,1,2020-10-28,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-10-26/council_2020-10-28_824.md,2,2020-10-28,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-10-26/council_2020-10-28_824.md,3,2020-10-28,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-textamend,high
minutes/2020/2020-10-26/council_2020-10-28_824.md,4,2020-10-28,Council,Budget,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-10-26/council_2020-10-28_824.md,5,2020-10-28,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-textamend,high
minutes/2020/2020-10-26/council_2020-10-28_824.md,6,2020-10-28,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,4,1,,roll-call,The motion passed 4-to-1,rule:proc-session,high
minutes/2020/2020-11-16/council_2020-11-18_831.md,1,2020-11-18,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-11-16/council_2020-11-18_831.md,2,2020-11-18,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,4,1,,roll-call,The motion passed 4-to-1,rule:lu-textamend,high
minutes/2020/2020-11-16/council_2020-11-18_831.md,3,2020-11-18,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-11-16/council_2020-11-18_831.md,4,2020-11-18,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-rezone,high
minutes/2020/2020-12-07/council_2020-12-09_841.md,1,2020-12-09,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,4,1,,roll-call,The motion passed 4-to-1,crosswalk,medium
minutes/2020/2020-12-07/council_2020-12-09_841.md,2,2020-12-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-12-07/council_2020-12-09_841.md,3,2020-12-09,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,rule:proc-adjourn,high
minutes/2020/2020-12-07/council_2020-12-09_841.md,4,2020-12-09,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-12-07/council_2020-12-09_841.md,5,2020-12-09,Council,Land-Use/Zoning,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:budget,high
minutes/2020/2020-12-07/council_2020-12-09_841.md,6,2020-12-09,Council,Budget,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-12-07/council_2020-12-09_841.md,7,2020-12-09,RDA,Budget,Budget,,final-action,pass,6,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2020/2020-12-07/council_2020-12-09_841.md,8,2020-12-09,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,4,1,,roll-call,The motion passed 4-to- l,rule:proc-adjourn,high
minutes/2020/2020-12-07/council_2020-12-09_841.md,9,2020-12-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high
minutes/2021/2021-01-11/council_2021-01-13_849.md,1,2021-01-13,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium
