date,year,title,slug,path,source,source_url,format
2023-12-14,2023,"2023, City Council Board of Canvassers Recount Meeting Agenda 12-14-2023",council_2023-12-14_1323,minutes/2023/2023-12-11/council_2023-12-14_1323.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_12142023-1323,text
2024-01-10,2024,"2024, Bluffdale City Council, LBA and RDA Meeting Agenda 01-10-2024",council_2024-01-10_1331,minutes/2024/2024-01-08/council_2024-01-10_1331.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01102024-1331,text
2024-01-24,2024,"2024, Bluffdale City Council, RDA and LBA Meeting Agenda 01-24-2024",council_2024-01-24_1338,minutes/2024/2024-01-22/council_2024-01-24_1338.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01242024-1338,text
2024-02-21,2024,"2024, Bluffdale City Council Special Legislative Priority Meeting Agenda 02-21-2024",council_2024-02-21_1360,minutes/2024/2024-02-19/council_2024-02-21_1360.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_02212024-1360,ocr
2024-02-28,2024,"2024, 
Bluffdale City Council, RDA and LBA Meeting Agenda 02-28-2024",council_2024-02-28_1364,minutes/2024/2024-02-26/council_2024-02-28_1364.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_02282024-1364,ocr
2024-03-13,2024,"2024, Bluffdale City Council Meeting Agenda 03-13-2024",council_2024-03-13_1378,minutes/2024/2024-03-11/council_2024-03-13_1378.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_03132024-1378,ocr
2024-04-10,2024,"2024, Bluffdale City Council & RDA Meeting Agenda 04-10-2024",council_2024-04-10_1393,minutes/2024/2024-04-08/council_2024-04-10_1393.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_04102024-1393,ocr
2024-04-24,2024,"2024, Bluffdale City Council, LBA & RDA Meeting Amended Agenda 04-24-2024",council_2024-04-24_1401,minutes/2024/2024-04-22/council_2024-04-24_1401.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_04242024-1401,text
2024-05-22,2024,"2024, Bluffdale City Council & LBA Meeting Agenda 05-22-2024",council_2024-05-22_1415,minutes/2024/2024-05-20/council_2024-05-22_1415.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_05222024-1415,text
2024-06-12,2024,"2024, Bluffdale City Council, LBA & RDA Agenda 06-12-2024",council_2024-06-12_1430,minutes/2024/2024-06-10/council_2024-06-12_1430.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_06122024-1430,text
2024-06-26,2024,"2024, Bluffdale City Council Meeting Agenda 06-26-2024",council_2024-06-26_1443,minutes/2024/2024-06-24/council_2024-06-26_1443.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_06262024-1443,text
2024-07-16,2024,"2024, Bluffdale City Council Special Meeting Agenda 07-16-2024",council_2024-07-16_1452,minutes/2024/2024-07-15/council_2024-07-16_1452.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_07162024-1452,text
2024-08-14,2024,"2024, Bluffdale City Council Meeting Agenda 08-14-2024 amended",council_2024-08-14_1463,minutes/2024/2024-08-12/council_2024-08-14_1463.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_08142024-1463,text
2024-08-28,2024,"2024, Bluffdale City Council Meeting Agenda 08-28-2024",council_2024-08-28_1473,minutes/2024/2024-08-26/council_2024-08-28_1473.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_08282024-1473,text
2024-09-11,2024,"2024, Bluffdale City Council, LBA & RDA Meeting Agenda 09-11-2024",council_2024-09-11_1481,minutes/2024/2024-09-09/council_2024-09-11_1481.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_09112024-1481,text
2024-09-25,2024,"2024, 
Bluffdale City Council Meeting Agenda 09-25-2024 amended",council_2024-09-25_1492,minutes/2024/2024-09-23/council_2024-09-25_1492.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_09252024-1492,text
2024-10-09,2024,"2024, Bluffdale City Council Meeting Agenda 10-09-2024",council_2024-10-09_1498,minutes/2024/2024-10-07/council_2024-10-09_1498.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_10092024-1498,text
2024-11-13,2024,"2024, Bluffdale City Council & LBA Meeting Agenda 11-13-2024",council_2024-11-13_1519,minutes/2024/2024-11-11/council_2024-11-13_1519.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_11132024-1519,text
2024-12-11,2024,"2024, 
Bluffdale City Council, LBA & RDA Meeting Agenda 12-11-2024",council_2024-12-11_1536,minutes/2024/2024-12-09/council_2024-12-11_1536.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_12112024-1536,text
2025-01-08,2025,"2025, Bluffdale City Council, LBA & RDA Meeting Agenda 01-08-2025",council_2025-01-08_1549,minutes/2025/2025-01-06/council_2025-01-08_1549.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01082025-1549,text
2025-01-22,2025,"2025, Bluffdale City Council Meeting Agenda 01-22-2025",council_2025-01-22_1557,minutes/2025/2025-01-20/council_2025-01-22_1557.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01222025-1557,text
2025-02-12,2025,"2025, Bluffdale City Council Meeting Agenda 02-12-2025 amended",council_2025-02-12_1568,minutes/2025/2025-02-10/council_2025-02-12_1568.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_02122025-1568,text
2025-02-26,2025,"2025, Bluffdale City Council & RDA Meeting Agenda 02-26-2025",council_2025-02-26_1577,minutes/2025/2025-02-24/council_2025-02-26_1577.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_02262025-1577,text
2025-03-07,2025,"2025, 
Bluffdale City Council Work Session Agenda 03-07-2025",council_2025-03-07_1581,minutes/2025/2025-03-03/council_2025-03-07_1581.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_03072025-1581,text
2025-03-12,2025,"2025, Bluffdale City Council Meeting Agenda 03-12-2025",council_2025-03-12_1585,minutes/2025/2025-03-10/council_2025-03-12_1585.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_03122025-1585,text
2025-03-26,2025,"2025, Bluffdale City Council & RDA Meeting Agenda 03-26-2025",council_2025-03-26_1595,minutes/2025/2025-03-24/council_2025-03-26_1595.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_03262025-1595,text
2025-04-09,2025,"2025, Bluffdale City Council, LBA & RDA Meeting Agenda 04-09-2025",council_2025-04-09_1600,minutes/2025/2025-04-07/council_2025-04-09_1600.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_04092025-1600,text
2025-04-21,2025,"2025, Bluffdale City Council Special Meeting Agenda 04-21-2025",council_2025-04-21_1608,minutes/2025/2025-04-21/council_2025-04-21_1608.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_04212025-1608,text
2025-04-22,2025,"2025, Bluffdale City Council Special Meeting Agenda 04-22-2025",council_2025-04-22_1611,minutes/2025/2025-04-21/council_2025-04-22_1611.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_04222025-1611,text
2025-05-14,2025,"2025, Bluffdale City Council Meeting Agenda 05-14-2025 SECOND AMENDED",council_2025-05-14_1621,minutes/2025/2025-05-12/council_2025-05-14_1621.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_05142025-1621,text
2025-05-28,2025,"2025, Bluffdale City Council & RDA Meeting Agenda 05-28-2025",council_2025-05-28_1629,minutes/2025/2025-05-26/council_2025-05-28_1629.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_05282025-1629,text
2025-06-11,2025,"2025, Bluffdale City Council & RDA Meeting Agenda 06-11-2025",council_2025-06-11_1637,minutes/2025/2025-06-09/council_2025-06-11_1637.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_06112025-1637,text
2025-06-25,2025,"2025, Bluffdale City Council, LBA & RDA Meeting Agenda 06-25-2025",council_2025-06-25_1644,minutes/2025/2025-06-23/council_2025-06-25_1644.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_06252025-1644,text
2025-07-09,2025,"2025, Bluffdale City Council Meeting Agenda 07-09-2025",council_2025-07-09_1651,minutes/2025/2025-07-07/council_2025-07-09_1651.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_07092025-1651,ocr
2025-08-13,2025,"2025, Bluffdale City Council Meeting Agenda 08-13-2025",council_2025-08-13_1664,minutes/2025/2025-08-11/council_2025-08-13_1664.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_08132025-1664,ocr
2025-08-26,2025,"2025, Bluffdale City Council Board of Canvassers Meeting Agenda 08-26-2025",council_2025-08-26_1675,minutes/2025/2025-08-25/council_2025-08-26_1675.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_08262025-1675,ocr
2025-09-10,2025,"2025, Bluffdale City Council & RDA Meeting Agenda 09-10-2025",council_2025-09-10_1685,minutes/2025/2025-09-08/council_2025-09-10_1685.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_09102025-1685,ocr
2025-09-24,2025,"2025, Bluffdale City Council Meeting Agenda 09-24-2025",council_2025-09-24_1693,minutes/2025/2025-09-22/council_2025-09-24_1693.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_09242025-1693,ocr
2025-10-08,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 10-08-2025",council_2025-10-08_1703,minutes/2025/2025-10-06/council_2025-10-08_1703.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_10082025-1703,ocr
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",council_2025-11-12_1722,minutes/2025/2025-11-10/council_2025-11-12_1722.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_11122025-1722,ocr
2025-11-18,2025,"2025, Bluffdale City Council Board of Canvassers Meeting Agenda 11-18-2025",council_2025-11-18_1725,minutes/2025/2025-11-17/council_2025-11-18_1725.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_11182025-1725,ocr
2025-12-10,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 12-10-2025 amended",council_2025-12-10_1738,minutes/2025/2025-12-08/council_2025-12-10_1738.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_12102025-1738,ocr
2026-01-05,2026,"2026, Bluffdale City Council Special Meeting Agenda 01-05-2026",council_2026-01-05_1745,minutes/2026/2026-01-05/council_2026-01-05_1745.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01052026-1745,ocr
2026-01-09,2026,"2026, Bluffdale City Council Special Legislative Priority Meeting Agenda 01-09-2026",council_2026-01-09_1747,minutes/2026/2026-01-05/council_2026-01-09_1747.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01092026-1747,ocr
2026-01-14,2026,"2026, Bluffdale City Council, LBA & RDA Meeting Agenda 1-14-2026",council_2026-01-14_1748,minutes/2026/2026-01-12/council_2026-01-14_1748.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01142026-1748,ocr
2026-01-21,2026,"2026, Bluffdale City Council & Planning Commission Work Session 1-21-2026",council_2026-01-21_1753,minutes/2026/2026-01-19/council_2026-01-21_1753.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01212026-1753,ocr
2026-01-28,2026,"2026, Bluffdale City Council Meeting Agenda 1-28-2026 Amended",council_2026-01-28_1757,minutes/2026/2026-01-26/council_2026-01-28_1757.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01282026-1757,ocr
2026-02-25,2026,"2026, Bluffdale City Council Meeting Agenda 2-25-2026",council_2026-02-25_1774,minutes/2026/2026-02-23/council_2026-02-25_1774.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_02252026-1774,ocr
2026-03-11,2026,"2026, Bluffdale City Council &  Work Session Agenda 3-11-2026",council_2026-03-11_1778,minutes/2026/2026-03-09/council_2026-03-11_1778.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_03112026-1778,ocr
2026-03-25,2026,"2026, Bluffdale City Council Meeting Agenda 03-25-2026",council_2026-03-25_1788,minutes/2026/2026-03-23/council_2026-03-25_1788.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_03252026-1788,ocr
2026-04-08,2026,"2026, Bluffdale City Council, LBA & RDA Meeting Agenda 04-08-2026",council_2026-04-08_1793,minutes/2026/2026-04-06/council_2026-04-08_1793.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_04082026-1793,ocr
2026-05-13,2026,"2026, Bluffdale City Council Meeting Agenda 05-13-2026",council_2026-05-13_1810,minutes/2026/2026-05-11/council_2026-05-13_1810.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_05132026-1810,ocr
2026-05-27,2026,"2026, Bluffdale City Council Meeting Agenda 05-27-2026",council_2026-05-27_1815,minutes/2026/2026-05-25/council_2026-05-27_1815.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_05272026-1815,ocr
2026-06-10,2026,"2026, Bluffdale City Council Meeting Agenda LBA RDA 06-10-2026",council_2026-06-10_1826,minutes/2026/2026-06-08/council_2026-06-10_1826.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_06102026-1826,ocr
2026-06-22,2026,"2026, Bluffdale City Council Meeting Agenda 06-22-2026",council_2026-06-22_1834,minutes/2026/2026-06-22/council_2026-06-22_1834.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_06222026-1834,ocr
2026-06-24,2026,"2026, Bluffdale City Council Meeting Agenda LBA RDA 06-24-2026",council_2026-06-24_1835,minutes/2026/2026-06-22/council_2026-06-24_1835.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_06242026-1835,ocr
