date,year,title,slug,path,source,source_url,format
2025-02-04,2025,02-04-2025 South Jordan City Council Meeting Minutes - FINAL,city-council-regular-meeting,minutes/2025/2025-02-03/2025-02-04_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=372,pdf-text
2025-02-04,2025,02-04-2025 South Jordan City Council Study Meeting Minutes - FINAL,city-council-study-meeting,minutes/2025/2025-02-03/2025-02-04_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=373,pdf-text
2025-02-18,2025,02-18-2025 South Jordan City Council Meeting Minutes - FINAL,city-council-regular-meeting,minutes/2025/2025-02-17/2025-02-18_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=374,pdf-text
2025-02-18,2025,02-18-2025 South Jordan City Council Study Meeting Minutes - FINAL,city-council-study-meeting,minutes/2025/2025-02-17/2025-02-18_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=375,pdf-text
2025-03-04,2025,03-04-2025 South Jordan City Council Meeting Minutes - FINAL,city-council-regular-meeting,minutes/2025/2025-03-03/2025-03-04_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=376,pdf-text
2025-03-04,2025,03-04-2025 South Jordan City Council Study Meeting Minutes - FINAL,city-council-study-meeting,minutes/2025/2025-03-03/2025-03-04_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=377,pdf-text
2025-03-18,2025,03-18-2025 South Jordan City Council Meeting Minutes - FINAL,city-council-regular-meeting,minutes/2025/2025-03-17/2025-03-18_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=378,pdf-text
2025-04-01,2025,04-01-2025 South Jordan City Council Meeting Minutes - FINAL,city-council-regular-meeting,minutes/2025/2025-03-31/2025-04-01_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=379,pdf-text
2025-04-01,2025,04-01-2025 South Jordan City Council Study Meeting Minutes - FINAL,city-council-study-meeting,minutes/2025/2025-03-31/2025-04-01_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=380,pdf-text
2025-05-06,2025,05-06-2025 South Jordan City Council Study Meeting Minutes - FINAL,city-council-study-meeting,minutes/2025/2025-05-05/2025-05-06_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=381,pdf-text
2025-05-06,2025,05-06-2025 South Jordan Combined City Council & Redevelopment Agency Meeting Minutes,combined-city-council-redevelopment-agency-meeting,minutes/2025/2025-05-05/2025-05-06_combined-city-council-redevelopment-agency-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=382,pdf-text
2025-06-03,2025,06-03-2025 South Jordan City Council Study Meeting Minutes - FINAL,city-council-study-meeting,minutes/2025/2025-06-02/2025-06-03_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=383,pdf-text
2025-06-03,2025,06-03-2025 South Jordan Combined City Council & Redevelopment Agency Meeting Minutes,combined-city-council-redevelopment-agency-meeting,minutes/2025/2025-06-02/2025-06-03_combined-city-council-redevelopment-agency-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=384,pdf-text
2025-06-17,2025,06-17-2025 South Jordan City Council Meeting Minutes - FINAL,city-council-regular-meeting,minutes/2025/2025-06-16/2025-06-17_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=385,pdf-text
2025-06-17,2025,06-17-2025 South Jordan City Council Study Meeting Minutes - FINAL,city-council-study-meeting,minutes/2025/2025-06-16/2025-06-17_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=386,pdf-text
2025-07-15,2025,07-15-2025 South Jordan City Council Meeting Minutes - FINAL,city-council-regular-meeting,minutes/2025/2025-07-14/2025-07-15_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=387,pdf-text
2025-07-15,2025,07-15-2025 South Jordan City Council Study Meeting Minutes - FINAL,city-council-study-meeting,minutes/2025/2025-07-14/2025-07-15_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=388,pdf-text
2025-08-05,2025,08-05-2025 South Jordan City Council Meeting Minutes - FINAL,city-council-regular-meeting,minutes/2025/2025-08-04/2025-08-05_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=389,pdf-text
2025-08-05,2025,08-05-2025 South Jordan City Council Study Meeting Minutes - FINAL,city-council-study-meeting,minutes/2025/2025-08-04/2025-08-05_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=390,pdf-text
2025-08-19,2025,08-19-2025 South Jordan City Council Meeting Minutes - FINAL,city-council-regular-meeting,minutes/2025/2025-08-18/2025-08-19_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=391,pdf-text
2025-08-19,2025,08-19-2025 South Jordan City Council Study Meeting Minutes - FINAL,city-council-study-meeting,minutes/2025/2025-08-18/2025-08-19_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=392,pdf-text
2025-09-02,2025,09-02-2025 South Jordan City Council Meeting Minutes - FINAL,city-council-regular-meeting,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=393,pdf-text
2025-09-02,2025,09-02-2025 South Jordan City Council Study Meeting Minutes - FINAL,city-council-study-meeting,minutes/2025/2025-09-01/2025-09-02_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=394,pdf-text
2025-09-16,2025,09-16-2025 South Jordan City Council Meeting Minutes - FINAL,city-council-regular-meeting,minutes/2025/2025-09-15/2025-09-16_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=395,pdf-text
2025-09-16,2025,09-16-2025 South Jordan City Council Study Meeting Minutes - FINAL,city-council-study-meeting,minutes/2025/2025-09-15/2025-09-16_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=396,pdf-text
2025-10-07,2025,10-07-2025 South Jordan City Council Meeting Minutes - FINAL,city-council-regular-meeting,minutes/2025/2025-10-06/2025-10-07_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=397,pdf-text
2025-10-07,2025,10-07-2025 South Jordan City Council Study Meeting Minutes - FINAL,city-council-study-meeting,minutes/2025/2025-10-06/2025-10-07_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=398,pdf-text
2025-10-21,2025,10-21-2025 South Jordan City Council Meeting Minutes - FINAL,city-council-regular-meeting,minutes/2025/2025-10-20/2025-10-21_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=399,pdf-text
2025-10-21,2025,10-21-2025 South Jordan City Council Study Meeting Minutes - FINAL,city-council-study-meeting,minutes/2025/2025-10-20/2025-10-21_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=400,pdf-text
2025-11-18,2025,11-18-2025 South Jordan City Council Board of Canvassers Meeting Minutes - FINAL,city-council-board-of-canvass-meeting,minutes/2025/2025-11-17/2025-11-18_city-council-board-of-canvass-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=401,pdf-text
2025-11-18,2025,11-18-2025 South Jordan City Council Meeting - FINAL,city-council-regular-meeting,minutes/2025/2025-11-17/2025-11-18_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=402,pdf-text
2025-11-18,2025,11-18-2025 South Jordan City Council Study Meeting Minutes - FINAL,city-council-study-meeting,minutes/2025/2025-11-17/2025-11-18_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=403,pdf-text
2025-12-02,2025,12-02-2025 South Jordan City Council Meeting Minutes - FINAL,city-council-regular-meeting,minutes/2025/2025-12-01/2025-12-02_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=404,pdf-text
2025-12-02,2025,12-02-2025 South Jordan City Council Study Meeting Minutes - FINAL,city-council-study-meeting,minutes/2025/2025-12-01/2025-12-02_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=405,pdf-text
2026-01-06,2026,01-06-2026 South Jordan City Council Meeting Minutes,city-council-regular-meeting,minutes/2026/2026-01-05/2026-01-06_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=410,pdf-text
2026-01-06,2026,01-06-2026 South Jordan City Council Study Meeting Minutes,city-council-study-meeting,minutes/2026/2026-01-05/2026-01-06_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=409,pdf-text
2026-01-07,2026,01-07-2026 South Jordan City Council Budget Meeting Minutes,city-council-budget-meeting,minutes/2026/2026-01-05/2026-01-07_city-council-budget-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=411,pdf-text
2026-01-20,2026,01-20-2026 South Jordan City Council Study Meeting Minutes,city-council-study-meeting,minutes/2026/2026-01-19/2026-01-20_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=412,pdf-text
2026-02-03,2026,02-03-2026 South Jordan City Council Meeting Minutes,city-council-regular-meeting,minutes/2026/2026-02-02/2026-02-03_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=413,pdf-text
2026-02-17,2026,02-17-2026 South Jordan City Council Meeting Minutes,city-council-regular-meeting,minutes/2026/2026-02-16/2026-02-17_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=414,pdf-text
2026-02-17,2026,02-17-2026 South Jordan City Council Study Meeting Minutes,city-council-study-meeting,minutes/2026/2026-02-16/2026-02-17_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/Archive.aspx?ADID=415,pdf-text
2026-03-03,2026,03 03 2026 South Jordan City Council Meeting Minutes,city-council-regular-meeting,minutes/2026/2026-03-02/2026-03-03_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/DocumentCenter/View/11947/03-03-2026-South-Jordan-City-Council-Meeting-Minutes,pdf-text
2026-03-03,2026,03 03 2026 South Jordan City Council Study Meeting Minutes,city-council-study-meeting,minutes/2026/2026-03-02/2026-03-03_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/DocumentCenter/View/11948/03-03-2026-South-Jordan-City-Council-Study-Meeting-Minutes,pdf-text
2026-03-04,2026,03 04 2026 South Jordan City Council Budget Meeting Minutes,city-council-budget-meeting,minutes/2026/2026-03-02/2026-03-04_city-council-budget-meeting.md,civicplus,https://www.sjc.utah.gov/DocumentCenter/View/11845/03-04-2026-South-Jordan-City-Council-Budget-Meeting-Minutes,pdf-text
2026-03-17,2026,03 17 2026 South Jordan City Council Budget Meeting Minutes,city-council-budget-meeting,minutes/2026/2026-03-16/2026-03-17_city-council-budget-meeting.md,civicplus,https://www.sjc.utah.gov/DocumentCenter/View/11952/03-17-2026-South-Jordan-City-Council-Budget-Meeting-Minutes,pdf-text
2026-04-07,2026,04 07 2026 South Jordan City Council Meeting Minutes,city-council-regular-meeting,minutes/2026/2026-04-06/2026-04-07_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/DocumentCenter/View/11953/04-07-2026-South-Jordan-City-Council-Meeting-Minutes,pdf-text
2026-04-07,2026,04 07 2026 South Jordan City Council Study Meeting Minutes,city-council-study-meeting,minutes/2026/2026-04-06/2026-04-07_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/DocumentCenter/View/11954/04-07-2026-South-Jordan-City-Council-Study-Meeting-Minutes,pdf-text
2026-05-05,2026,05 05 2026 South Jordan City Council Study Meeting Minutes,city-council-study-meeting,minutes/2026/2026-05-04/2026-05-05_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/DocumentCenter/View/12043/05-05-2026-South-Jordan-City-Council-Study-Meeting-Minutes,pdf-text
2026-05-05,2026,05 05 2026 South Jordan Combined City Council  Redevelopment Agency Meeting Minutes,combined-city-council-redevelopment-agency-meeting,minutes/2026/2026-05-04/2026-05-05_combined-city-council-redevelopment-agency-meeting.md,civicplus,https://www.sjc.utah.gov/DocumentCenter/View/12148/05-05-2026-South-Jordan-Combined-City-Council--Redevelopment-Agency-Meeting-Minutes,pdf-text
2026-05-19,2026,05 19 2026 South Jordan City Council Meeting Minutes,city-council-regular-meeting,minutes/2026/2026-05-18/2026-05-19_city-council-regular-meeting.md,civicplus,https://www.sjc.utah.gov/DocumentCenter/View/12149/05-19-2026-South-Jordan-City-Council-Meeting-Minutes,pdf-text
2026-05-19,2026,05 19 2026 South Jordan City Council Study Meeting Minutes,city-council-study-meeting,minutes/2026/2026-05-18/2026-05-19_city-council-study-meeting.md,civicplus,https://www.sjc.utah.gov/DocumentCenter/View/12150/05-19-2026-South-Jordan-City-Council-Study-Meeting-Minutes,pdf-text
