date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2021-07-21,2021,Copperton Meeting,Council,2,to approve the WFWRD and UPD invoices,Other,Pass (unanimous),Sean Clayton,Kevin Severson,,,minutes/2021/2021-07-21/2021-07-21_council-meeting.md
2021-08-18,2021,Copperton Meeting,Council,1,to approve the invoice in the amount of $682 for legal services,Other,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2021/2021-08-18/2021-08-18_council-meeting.md
2021-08-18,2021,Copperton Meeting,Council,2,"to approve the invoice in the amount of $8,000 for services provided by Super Trees",Other,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2021/2021-08-18/2021-08-18_council-meeting.md
2021-08-18,2021,Copperton Meeting,Council,3,to approve the purchase of one device in the amount of $1507.00,Contract/Purchase,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2021/2021-08-18/2021-08-18_council-meeting.md
2021-08-18,2021,Copperton Meeting,Council,4,"to go into closed session to discuss the professional competence, character, or mental or physical health of an individual",Procedural/Administrative,Pass (unanimous),Sean Clayton,Kathleen Bailey,,,minutes/2021/2021-08-18/2021-08-18_council-meeting.md
2021-09-15,2021,Copperton Meeting,Council,1,"to approve the invoice for $2,038.50 with a correction",Other,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2021/2021-09-15/2021-09-15_council-meeting.md
2021-09-15,2021,Copperton Meeting,Council,2,"to approve the Copperton Metro Township grant application for $2,500",Other,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2021/2021-09-15/2021-09-15_council-meeting.md
2021-09-15,2021,Copperton Meeting,Council,3,to approve Resolution No. 21-09-01,Resolution,Pass,Tessa Stitzer,Dave Olsen,,,minutes/2021/2021-09-15/2021-09-15_council-meeting.md
2021-09-15,2021,Copperton Meeting,Council,4,to adopt Resolution No. 21-09-02,Resolution,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2021/2021-09-15/2021-09-15_council-meeting.md
2021-10-20,2021,Copperton Meeting,Council,1,"to approve the invoice in the amount of $2,182.50 for legal services",Other,Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2021/2021-10-20/2021-10-20_council-meeting.md
2021-10-20,2021,Copperton Meeting,Council,2,to approve Ordinance No. 2021-10-01 authorizing and regulating accessory dwellings,Ordinance,Pass (unanimous),Dave Olsen,Kevin Severson,,,minutes/2021/2021-10-20/2021-10-20_council-meeting.md
2021-10-20,2021,Copperton Meeting,Council,3,to approve Ordinance 2021-10-2,Ordinance,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2021/2021-10-20/2021-10-20_council-meeting.md
2021-10-20,2021,Copperton Meeting,Council,4,to approve Ordinance 2021-10-3,Ordinance,Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2021/2021-10-20/2021-10-20_council-meeting.md
2021-11-16,2021,Copperton Meeting,Council,1,"to approve the $2,735.00 for legal services",Other,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2021/2021-11-16/2021-11-16_council-meeting.md
2021-11-16,2021,Copperton Meeting,Council,2,"to approve the budget, and set it for public hearing on December 15, 2021, at 6:30 pm",Budget/Fiscal,Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2021/2021-11-16/2021-11-16_council-meeting.md
2021-11-16,2021,Copperton Meeting,Council,3,"to approve the 2021 budget adjustments and set them for public hearing on December 15, 2021, at 6:30 pm",Budget/Fiscal,Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2021/2021-11-16/2021-11-16_council-meeting.md
2021-11-16,2021,Copperton Meeting,Council,4,"to present the 2022 fee schedule for approval during public hearing on December 15, 2021, at 6:30 pm",Budget/Fiscal,Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2021/2021-11-16/2021-11-16_council-meeting.md
2021-11-16,2021,Copperton Meeting,Council,5,to approve the MSD bond,Other,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2021/2021-11-16/2021-11-16_council-meeting.md
2021-11-16,2021,Copperton Meeting,Council,6,to approve the Social Media Policy,Other,Pass (unanimous),Kathleen Bailey,Dave Olsen,,,minutes/2021/2021-11-16/2021-11-16_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,1,to approve payment of the bill,Other,Pass (unanimous),Kathleen Bailey,Dave Olsen,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,2,to open the public hearing,Public Hearing Action,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,3,to close the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Dave Olsen,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,4,to approve the following Resolution adopting the 2022 budget with the amendment to move $7000 to the employee benefits section,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Dave Olsen,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,5,to open the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Dave Olsen,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,6,to close the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Dave Olsen,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,7,to approve the following Resolution adopting the proposed amendments to the 2021 budget,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,8,to open the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,9,to close the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Dave Olsen,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,10,to approve the following Resolution adopting the 2022 Copperton Metro Township Consolidated Fee Schedule,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2021-12-15,2021,Copperton Meeting,Council,11,to instruct Council Member Olsen to vote against raising the tax cap,Other,Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2021/2021-12-15/2021-12-15_council-meeting.md
2022-01-19,2022,Copperton Meeting,Council,1,to Sean Clayton as Mayor of Copperton Metro Township Council,Appointment,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2022/2022-01-19/2022-01-19_council-meeting.md
2022-01-19,2022,Copperton Meeting,Council,2,to Tessa Stitzer as Deputy Mayor,Appointment,Pass (unanimous),Kathleen Bailey,Sean Clayton,,,minutes/2022/2022-01-19/2022-01-19_council-meeting.md
2022-01-19,2022,Copperton Meeting,Council,3,"to accept the minutes of the Copperton Metro Township Council meetings held on September 15, 2021, October 20, 2021, and November 16, 2021",Procedural/Administrative,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2022/2022-01-19/2022-01-19_council-meeting.md
2022-01-19,2022,Copperton Meeting,Council,4,to approve the invoice,Other,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2022/2022-01-19/2022-01-19_council-meeting.md
2022-02-16,2022,Copperton Meeting,Council,1,"to accept the minutes of the Copperton Metro Township Council meetings held on December 15, 2021",Procedural/Administrative,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2022/2022-02-16/2022-02-16_council-meeting.md
2022-02-16,2022,Copperton Meeting,Council,2,to approve the invoice,Other,Pass (unanimous),Kevin Severson,Dave Olsen,,,minutes/2022/2022-02-16/2022-02-16_council-meeting.md
2022-02-16,2022,Copperton Meeting,Council,3,to authorize Mayor Clayton as point of contact to purchase the stickers and instruct the contractor to install them,Contract/Purchase,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-02-16/2022-02-16_council-meeting.md
2022-03-16,2022,Copperton Meeting,Council,1,"to accept the minutes of the Copperton Metro Township Council meetings held on February 16, 2022",Procedural/Administrative,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-03-16/2022-03-16_council-meeting.md
2022-03-16,2022,Copperton Meeting,Council,2,to approve the invoice,Other,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-03-16/2022-03-16_council-meeting.md
2022-03-16,2022,Copperton Meeting,Council,3,to adopt the annexation policy plan as written,Land-Use/Zoning,Pass (unanimous),Kevin Severson,Dave Olsen,,,minutes/2022/2022-03-16/2022-03-16_council-meeting.md
2022-03-16,2022,Copperton Meeting,Council,4,to approve the Annexation Ordinance as written,Land-Use/Zoning,Pass (unanimous),Dave Olsen,Kevin Severson,,,minutes/2022/2022-03-16/2022-03-16_council-meeting.md
2022-03-16,2022,Copperton Meeting,Council,5,to move to closed session,Procedural/Administrative,Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2022/2022-03-16/2022-03-16_council-meeting.md
2022-04-20,2022,Copperton Meeting,Council,1,to approve registration of the Copperton Metro Township so residents can receive rain barrels at a discounted rate,Other,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-04-20/2022-04-20_council-meeting.md
2022-04-20,2022,Copperton Meeting,Council,2,to approve the invoice,Other,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-04-20/2022-04-20_council-meeting.md
2022-05-18,2022,Copperton Meeting,Council,1,to approve both sets of minutes,Procedural/Administrative,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2022/2022-05-18/2022-05-18_council-meeting.md
2022-05-18,2022,Copperton Meeting,Council,2,to approve the invoice,Other,Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2022/2022-05-18/2022-05-18_council-meeting.md
2022-06-15,2022,Copperton Meeting,Council,1,to approve the amendments,Other,Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2022/2022-06-15/2022-06-15_council-meeting.md
2022-06-15,2022,Copperton Meeting,Council,2,to approve the invoice,Other,Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2022/2022-06-15/2022-06-15_council-meeting.md
2022-06-15,2022,Copperton Meeting,Council,3,to join the Utah League of Cities and Towns and pay the $500 membership fee,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2022/2022-06-15/2022-06-15_council-meeting.md
2022-07-20,2022,Copperton Meeting,Council,1,"to approve the minutes from June 15, 2022",Procedural/Administrative,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2022/2022-07-20/2022-07-20_council-meeting.md
2022-07-20,2022,Copperton Meeting,Council,2,to approve the invoice,Other,Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2022/2022-07-20/2022-07-20_council-meeting.md
2022-07-20,2022,Copperton Meeting,Council,3,to approve the invoice,Other,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-07-20/2022-07-20_council-meeting.md
2022-07-20,2022,Copperton Meeting,Council,4,to approve the invoice,Other,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2022/2022-07-20/2022-07-20_council-meeting.md
2022-08-17,2022,Copperton Meeting,Council,1,to continue to use Mr. Woodward as Emergency Manager,Procedural/Administrative,Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2022/2022-08-17/2022-08-17_council-meeting.md
2022-08-17,2022,Copperton Meeting,Council,2,to approve the invoice,Other,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2022/2022-08-17/2022-08-17_council-meeting.md
2022-08-17,2022,Copperton Meeting,Council,3,to approve the invoice,Other,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-08-17/2022-08-17_council-meeting.md
2022-09-21,2022,Copperton Meeting,Council,1,"to approve the minutes from July 20, 2022",Procedural/Administrative,Pass (unanimous),Dave Olsen,Kevin Severson,,,minutes/2022/2022-09-21/2022-09-21_council-meeting.md
2022-09-21,2022,Copperton Meeting,Council,2,to approve the invoice,Other,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-09-21/2022-09-21_council-meeting.md
2022-09-21,2022,Copperton Meeting,Council,3,to approve the plan,Other,Pass (unanimous),Dave Olsen,Kevin Severson,,,minutes/2022/2022-09-21/2022-09-21_council-meeting.md
2022-10-19,2022,Copperton Meeting,Council,1,"to approve the minutes from August 17, 2022, and September 21, 2022",Procedural/Administrative,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-10-19/2022-10-19_council-meeting.md
2022-10-19,2022,Copperton Meeting,Council,2,to approve the invoice,Other,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-10-19/2022-10-19_council-meeting.md
2022-11-16,2022,Copperton Meeting,Council,1,to approve the following resolution adopting the tentative 2023 budget and the amended 2022 budget,Budget/Fiscal,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-11-16/2022-11-16_council-meeting.md
2022-11-16,2022,Copperton Meeting,Council,2,"to approve the minutes from October 19, 2022",Procedural/Administrative,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-11-16/2022-11-16_council-meeting.md
2022-11-16,2022,Copperton Meeting,Council,3,to approve the invoice,Other,Pass (unanimous),Kevin Severson,Tessa Stitzer,,,minutes/2022/2022-11-16/2022-11-16_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,1,"to approve the minutes from November 19, 2022",Procedural/Administrative,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,2,to approve the invoice,Other,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,3,to approve the grant,Other,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,4,to approve the invoices,Other,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,5,to open the public hearing,Public Hearing Action,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,6,to approve the 2023 budget,Budget/Fiscal,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,7,to close the public hearing,Public Hearing Action,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,8,to open the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,9,to approve the budget,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,10,to close the public hearing,Public Hearing Action,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,11,to open the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,12,to approve the fee schedule,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,13,to close the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2023-01-18,2023,Copperton Meeting,Council,1,"to approve the minutes from December 21, 2022",Procedural/Administrative,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2023/2023-01-18/2023-01-18_council-meeting.md
2023-01-18,2023,Copperton Meeting,Council,2,to approve the invoice,Other,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2023/2023-01-18/2023-01-18_council-meeting.md
2023-01-18,2023,Copperton Meeting,Council,3,to approve the 2023 meeting schedule,Other,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2023/2023-01-18/2023-01-18_council-meeting.md
2023-01-18,2023,Copperton Meeting,Council,4,to Sean Clayton as Mayor of Copperton Metro Township Council,Appointment,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2023/2023-01-18/2023-01-18_council-meeting.md
2023-01-18,2023,Copperton Meeting,Council,5,to Tessa Stitzer as Deputy Mayor,Appointment,Pass (unanimous),Sean Clayton,Kevin Severson,,,minutes/2023/2023-01-18/2023-01-18_council-meeting.md
2023-01-18,2023,Copperton Meeting,Council,6,to Kathleen Bailey as Treasurer,Other,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2023/2023-01-18/2023-01-18_council-meeting.md
2023-01-18,2023,Copperton Meeting,Council,7,that all the council members continue with their current board assignments with no changes,Other,Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2023/2023-01-18/2023-01-18_council-meeting.md
2023-01-18,2023,Copperton Meeting,Council,8,to Sean Clayton as representative for Copperton in the ULCT and Kathleen Bailey as alternate,Appointment,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2023/2023-01-18/2023-01-18_council-meeting.md
2023-01-18,2023,Copperton Meeting,Council,9,"to close the open session of the Copperton Metro Township Council meeting to discuss the character, professional competence, or physical or mental health of an individual and imminent pending litigation",Other,Pass,Kathleen Bailey,Kevin Severson,,,minutes/2023/2023-01-18/2023-01-18_council-meeting.md
2023-02-15,2023,Copperton Meeting,Council,1,to approve the invoice,Other,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2023/2023-02-15/2023-02-15_council-meeting.md
2023-02-15,2023,Copperton Meeting,Council,2,to officially adopt the statement,Other,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2023/2023-02-15/2023-02-15_council-meeting.md
2023-02-15,2023,Copperton Meeting,Council,3,"to close the open session of the Copperton Metro Township Council meeting to discuss imminent pending litigation and the character, professional competence, or physical or mental health of an individual",Other,Pass,Tessa Stitzer,Dave Olsen,,,minutes/2023/2023-02-15/2023-02-15_council-meeting.md
2023-03-15,2023,Copperton Meeting,Council,1,"to approve the minutes of the Copperton Metro Township Council meetings, held January 18, 2023, and February 15, 2023",Procedural/Administrative,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2023/2023-03-15/2023-03-15_council-meeting.md
2023-03-15,2023,Copperton Meeting,Council,2,to approve the bill,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2023/2023-03-15/2023-03-15_council-meeting.md
2023-03-15,2023,Copperton Meeting,Council,3,"to close the open session of the Copperton Metro Township Council meeting to discuss deployment of security personnel, collective bargaining, and reasonably imminent litigation",Other,Pass,Kathleen Bailey,Kevin Severson,,,minutes/2023/2023-03-15/2023-03-15_council-meeting.md
2023-04-19,2023,Copperton Meeting,Council,1,to approve the bill,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2023/2023-04-19/2023-04-19_council-meeting.md
2023-04-19,2023,Copperton Meeting,Council,2,to approve the contract,Contract/Purchase,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2023/2023-04-19/2023-04-19_council-meeting.md
2023-04-19,2023,Copperton Meeting,Council,3,to hold a Work Session on the first Wednesday of every month at 6:30 with an anchor location and a virtual option. The meeting would only be used to discuss law enforcement services,Other,Pass,Sean Clayton,Tessa Stitzer,,,minutes/2023/2023-04-19/2023-04-19_council-meeting.md
2023-04-19,2023,Copperton Meeting,Council,4,"to form a steering committee comprised of Copperton citizens and at least two council members for the purpose of researching law enforcement needs, future taxing authority, and future legislation. The committee shall meet at least once a month",Other,Pass,Tessa Stitzer,Sean Clayton,,,minutes/2023/2023-04-19/2023-04-19_council-meeting.md
2023-05-02,2023,Copperton Meeting,Council,1,"to close the open session of the Copperton Metro Township Council meeting to discuss reasonably imminent litigation, the character, professional competence, or physical or mental health of an individual, and deployment of security personnel",Other,Pass,Tessa Stitzer,Kathleen Bailey,,,minutes/2023/2023-05-02/2023-05-02_council-meeting.md
2023-05-17,2023,Copperton Meeting,Council,1,"to approve the minutes of the Copperton Metro Township Council meetings, held March 15, 2023, April 12, 2023, April 19, 2023, and May 2, 2023",Procedural/Administrative,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2023/2023-05-17/2023-05-17_council-meeting.md
2023-05-17,2023,Copperton Meeting,Council,2,to approve the bill,Budget/Fiscal,Pass (unanimous),Dave Olsen,Kevin Severson,,,minutes/2023/2023-05-17/2023-05-17_council-meeting.md
2023-05-17,2023,Copperton Meeting,Council,3,to instruct Nathan Bracken to participate in drafting a letter of intent to the State Legislature for the Council members to review and sign,Other,Pass (unanimous),Sean Clayton,Kevin Severson,,,minutes/2023/2023-05-17/2023-05-17_council-meeting.md
2023-05-17,2023,Copperton Meeting,Council,4,"to close the open session of the Copperton Metro Township Council meeting to discuss reasonably imminent litigation, deployment of security personnel, purchase of real property, collective bargaining, and professional character or competence of an individual",Contract/Purchase,Pass,Kathleen Bailey,Tessa Stitzer,,,minutes/2023/2023-05-17/2023-05-17_council-meeting.md
2023-06-06,2023,Copperton Meeting,Council,1,"to approve all the 2 DATE TUESDAY JUNE 6, 2023 chapters and sections of Title 19 that did not have any requested changes in the recorded meeting",Other,Pass (unanimous),Tessa Stitzer,Sean Clayton,,,minutes/2023/2023-06-06/2023-06-06_council-meeting.md
2023-06-06,2023,Copperton Meeting,Council,2,"to reserve a list of chapters and sections, which he read aloud",Other,Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2023/2023-06-06/2023-06-06_council-meeting.md
2023-06-06,2023,Copperton Meeting,Council,3,to include sections 19.42.050 and 19.42.150 as part of his previous motion of “reserves”,Other,Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2023/2023-06-06/2023-06-06_council-meeting.md
2023-06-06,2023,Copperton Meeting,Council,4,to approve Title 18 Subdivisions,Land-Use/Zoning,Pass (unanimous),Kevin Severson,Dave Olsen,,,minutes/2023/2023-06-06/2023-06-06_council-meeting.md
2023-06-06,2023,Copperton Meeting,Council,5,"that the approved changes be appropriately posted and noticed no later than Friday June 9th, and that they become effective immediately",Budget/Fiscal,Pass (unanimous),Sean Clayton,Tessa Stitzer,,,minutes/2023/2023-06-06/2023-06-06_council-meeting.md
2023-06-21,2023,Copperton Meeting,Council,1,to approve the bill,Budget/Fiscal,Pass (unanimous),Dave Olsen,Kevin Severson,,,minutes/2023/2023-06-21/2023-06-21_council-meeting.md
2023-06-21,2023,Copperton Meeting,Council,2,to approve the bill,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2023/2023-06-21/2023-06-21_council-meeting.md
2023-06-21,2023,Copperton Meeting,Council,3,to approve the estimates for planting and maintaining 30 trees and to table the estimate to remove the 17 dead trees,Procedural/Administrative,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2023/2023-06-21/2023-06-21_council-meeting.md
2023-06-21,2023,Copperton Meeting,Council,4,to approve the purchase of the magnets which would be a little over $400.00,Contract/Purchase,Pass (unanimous),Sean Clayton,Kevin Severson,,,minutes/2023/2023-06-21/2023-06-21_council-meeting.md
2023-06-21,2023,Copperton Meeting,Council,5,to approve the resolution and interlocal agreement,Interlocal,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2023/2023-06-21/2023-06-21_council-meeting.md
2023-07-19,2023,Copperton Meeting,Council,1,"to approve the minutes of the Copperton Metro Township Council meetings, held May 17, 2023, June 6, 2023, and June 21, 2023",Procedural/Administrative,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2023/2023-07-19/2023-07-19_council-meeting.md
2023-07-19,2023,Copperton Meeting,Council,2,to approve the bill,Budget/Fiscal,Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2023/2023-07-19/2023-07-19_council-meeting.md
2023-07-19,2023,Copperton Meeting,Council,3,to approve the ordinance with instructions to staff to post the ordinance summary,Ordinance,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2023/2023-07-19/2023-07-19_council-meeting.md
2023-07-19,2023,Copperton Meeting,Council,4,"to close the open session of the Copperton Metro Township Council meeting to discuss reasonably imminent litigation, the character, professional competence, or physical or mental health of an individual, and deployment of security personnel",Other,Pass,Sean Clayton,Tessa Stitzer,,,minutes/2023/2023-07-19/2023-07-19_council-meeting.md
2023-08-16,2023,Copperton Meeting,Council,1,"to approve the minutes of the Copperton Metro Township Council meetings, held July 19, 2023, and August 1, 2023",Procedural/Administrative,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2023/2023-08-16/2023-08-16_council-meeting.md
2023-08-16,2023,Copperton Meeting,Council,2,to approve the bill,Budget/Fiscal,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2023/2023-08-16/2023-08-16_council-meeting.md
2023-09-20,2023,Copperton Meeting,Council,1,"to approve the minutes of the Copperton Metro Township Council meetings, held August 16, 2023",Procedural/Administrative,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2023/2023-09-20/2023-09-20_council-meeting.md
2023-09-20,2023,Copperton Meeting,Council,2,to approve all three expenditures,Budget/Fiscal,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2023/2023-09-20/2023-09-20_council-meeting.md
2023-09-20,2023,Copperton Meeting,Council,3,to keep the off-premises beer sales in concurrence with what is mandated by the State,Other,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2023/2023-09-20/2023-09-20_council-meeting.md
2023-09-20,2023,Copperton Meeting,Council,4,to approve the CBG Interlocal Agreement with the revised language,Interlocal,Pass (unanimous),Tessa Stitzer,Dave Olsen,,,minutes/2023/2023-09-20/2023-09-20_council-meeting.md
2023-10-18,2023,Copperton Meeting,Council,1,to approve the attorney bill,Budget/Fiscal,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2023/2023-10-18/2023-10-18_council-meeting.md
2023-10-18,2023,Copperton Meeting,Council,2,to create a new contract with a notice stating the property owner is responsible for the drain,Contract/Purchase,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2023/2023-10-18/2023-10-18_council-meeting.md
2023-10-18,2023,Copperton Meeting,Council,3,"to close the open session of the Copperton Metro Township Council meeting to discuss the character, professional competence, or physical or mental health of an individual",Other,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2023/2023-10-18/2023-10-18_council-meeting.md
2023-11-07,2023,Copperton Meeting,Council,1,to close the open session of the Copperton Metro Township Council meeting,Other,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2023/2023-11-07/2023-11-07_council-meeting.md
2023-11-15,2023,Copperton Meeting,Council,1,to approve the attorney bill,Budget/Fiscal,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2023/2023-11-15/2023-11-15_council-meeting.md
