source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2024/2024-05-15/2024-05-15_council-meeting.md,5,2024-05-15,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2024/2024-05-15/2024-05-15_council-meeting.md,6,2024-05-15,Council,Interlocal,Interlocal,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2024/2024-05-15/2024-05-15_council-meeting.md,7,2024-05-15,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2024/2024-06-19/2024-06-19_council-meeting.md,1,2024-06-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2024/2024-06-19/2024-06-19_council-meeting.md,2,2024-06-19,Council,Budget/Fiscal,Budget,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2024/2024-06-19/2024-06-19_council-meeting.md,3,2024-06-19,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2024/2024-06-19/2024-06-19_council-meeting.md,4,2024-06-19,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2024/2024-06-19/2024-06-19_council-meeting.md,5,2024-06-19,Council,Budget/Fiscal,Budget,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2024/2024-06-19/2024-06-19_council-meeting.md,6,2024-06-19,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2024/2024-06-19/2024-06-19_council-meeting.md,7,2024-06-19,Council,Budget/Fiscal,Budget,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2024/2024-06-19/2024-06-19_council-meeting.md,8,2024-06-19,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2024/2024-06-19/2024-06-19_council-meeting.md,9,2024-06-19,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
minutes/2024/2024-07-17/2024-07-17_council-meeting.md,1,2024-07-17,Council,Other,Other,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),rule:no-signal,low
minutes/2024/2024-07-17/2024-07-17_council-meeting.md,2,2024-07-17,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2024/2024-08-21/2024-08-21_council-meeting.md,1,2024-08-21,Council,Budget/Fiscal,Budget,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2024/2024-08-21/2024-08-21_council-meeting.md,2,2024-08-21,Council,Appointment,Appointment,,final-action,pass,5,0,,tally-only,5-0 Pass,crosswalk,high
minutes/2024/2024-08-21/2024-08-21_council-meeting.md,3,2024-08-21,Council,Other,Other,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),rule:no-signal,low
minutes/2024/2024-08-21/2024-08-21_council-meeting.md,4,2024-08-21,Council,Other,Contract-Purchase,,final-action,pass,4,0,,tally-only,4-0 Pass,rule:contract-weak,medium
minutes/2024/2024-08-21/2024-08-21_council-meeting.md,5,2024-08-21,Council,Other,Other,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),rule:no-signal,low
minutes/2024/2024-08-21/2024-08-21_council-meeting.md,6,2024-08-21,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2024/2024-08-21/2024-08-21_council-meeting.md,7,2024-08-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2024/2024-09-18/2024-09-18_council-meeting.md,1,2024-09-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass (unanimous),crosswalk,high
minutes/2024/2024-09-18/2024-09-18_council-meeting.md,2,2024-09-18,Council,Budget/Fiscal,Budget,,final-action,pass,4,0,,tally-only,4-0 Pass (unanimous),crosswalk,high
minutes/2024/2024-09-18/2024-09-18_council-meeting.md,3,2024-09-18,Council,Ordinance,Ordinance,,final-action,pass,4,0,,tally-only,4-0 Pass (unanimous),crosswalk,high
minutes/2024/2024-09-18/2024-09-18_council-meeting.md,4,2024-09-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2024/2024-09-18/2024-09-18_council-meeting.md,5,2024-09-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2024/2024-10-16/2024-10-16_council-meeting.md,1,2024-10-16,Council,Budget/Fiscal,Budget,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2024/2024-10-16/2024-10-16_council-meeting.md,2,2024-10-16,Council,Other,Other,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),rule:no-signal,low
minutes/2024/2024-10-16/2024-10-16_council-meeting.md,3,2024-10-16,Council,Other,Other,,final-action,pass,4,0,,roll-call,4-0 Pass (w/ named abstention),rule:no-signal,low
minutes/2024/2024-10-16/2024-10-16_council-meeting.md,4,2024-10-16,Council,Other,Other,,final-action,pass,4,0,,roll-call,4-0 Pass (w/ named abstention),rule:no-signal,low
minutes/2024/2024-10-16/2024-10-16_council-meeting.md,5,2024-10-16,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,tally-only,5-0 Pass,crosswalk,high
minutes/2024/2024-10-16/2024-10-16_council-meeting.md,6,2024-10-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-01-15/2025-01-15_council-meeting.md,1,2025-01-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-01-15/2025-01-15_council-meeting.md,2,2025-01-15,Council,Budget/Fiscal,Budget,,final-action,pass,4,0,,tally-only,4-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-01-15/2025-01-15_council-meeting.md,3,2025-01-15,Council,Ordinance,Ordinance,,final-action,pass,4,0,,tally-only,4-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-01-15/2025-01-15_council-meeting.md,4,2025-01-15,Council,Interlocal,Interlocal,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
minutes/2025/2025-01-15/2025-01-15_council-meeting.md,5,2025-01-15,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,4,0,,tally-only,4-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-01-15/2025-01-15_council-meeting.md,6,2025-01-15,Council,Appointment,Appointment,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
minutes/2025/2025-01-15/2025-01-15_council-meeting.md,7,2025-01-15,Council,Appointment,Appointment,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
minutes/2025/2025-01-15/2025-01-15_council-meeting.md,8,2025-01-15,Council,Other,Other,,final-action,pass,4,0,,tally-only,4-0 Pass,rule:no-signal,low
minutes/2025/2025-01-15/2025-01-15_council-meeting.md,9,2025-01-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
minutes/2025/2025-02-19/2025-02-19_council-meeting.md,1,2025-02-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-02-19/2025-02-19_council-meeting.md,2,2025-02-19,Council,Budget/Fiscal,Budget,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-02-19/2025-02-19_council-meeting.md,3,2025-02-19,Council,Appointment,Appointment,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-02-19/2025-02-19_council-meeting.md,4,2025-02-19,Council,Appointment,Appointment,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-02-19/2025-02-19_council-meeting.md,5,2025-02-19,Council,Other,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),rule:proc-agenda,high
minutes/2025/2025-02-19/2025-02-19_council-meeting.md,6,2025-02-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-02-19/2025-02-19_council-meeting.md,7,2025-02-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-03-19/2025-03-19_council-meeting.md,1,2025-03-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-03-19/2025-03-19_council-meeting.md,2,2025-03-19,Council,Budget/Fiscal,Budget,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-03-19/2025-03-19_council-meeting.md,3,2025-03-19,Council,Other,Other,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),rule:no-signal,low
minutes/2025/2025-03-19/2025-03-19_council-meeting.md,4,2025-03-19,Council,Appointment,Interlocal,,final-action,pass,5,0,,tally-only,5-0 Pass,rule:interlocal,high
minutes/2025/2025-03-19/2025-03-19_council-meeting.md,5,2025-03-19,Council,Resolution,Resolution,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-03-19/2025-03-19_council-meeting.md,6,2025-03-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-04-16/2025-04-16_council-meeting.md,1,2025-04-16,Council,Budget/Fiscal,Budget,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-04-16/2025-04-16_council-meeting.md,2,2025-04-16,Council,Budget/Fiscal,Budget,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-04-16/2025-04-16_council-meeting.md,3,2025-04-16,Council,Appointment,Contract-Purchase,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),rule:contract,high
minutes/2025/2025-04-16/2025-04-16_council-meeting.md,4,2025-04-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass,crosswalk,high
minutes/2025/2025-04-16/2025-04-16_council-meeting.md,5,2025-04-16,Council,Appointment,Appointment,,final-action,pass,5,0,,tally-only,5-0 Pass,crosswalk,high
minutes/2025/2025-04-16/2025-04-16_council-meeting.md,6,2025-04-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-05-21/2025-05-21_council-meeting.md,1,2025-05-21,Council,Public Hearing Action,Public-Hearing,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-05-21/2025-05-21_council-meeting.md,2,2025-05-21,Council,Public Hearing Action,Public-Hearing,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-05-21/2025-05-21_council-meeting.md,3,2025-05-21,Council,Ordinance,Ordinance,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-05-21/2025-05-21_council-meeting.md,4,2025-05-21,Council,Budget/Fiscal,Budget,,final-action,pass,4,0,,roll-call,4-0 Pass (w/ named abstention),crosswalk,medium
minutes/2025/2025-05-21/2025-05-21_council-meeting.md,5,2025-05-21,Council,Ordinance,Ordinance,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-05-21/2025-05-21_council-meeting.md,6,2025-05-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-06-18/2025-06-18_council-meeting.md,1,2025-06-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-06-18/2025-06-18_council-meeting.md,2,2025-06-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-06-18/2025-06-18_council-meeting.md,3,2025-06-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-07-16/2025-07-16_council-meeting.md,1,2025-07-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-07-16/2025-07-16_council-meeting.md,2,2025-07-16,Council,Budget/Fiscal,Budget,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-07-16/2025-07-16_council-meeting.md,3,2025-07-16,Council,Other,Other,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),rule:no-signal,low
minutes/2025/2025-07-16/2025-07-16_council-meeting.md,4,2025-07-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-10-15/2025-10-15_council-meeting.md,1,2025-10-15,Council,Other,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass (unanimous),rule:proc-agenda,high
minutes/2025/2025-10-15/2025-10-15_council-meeting.md,2,2025-10-15,Council,Other,Other,,final-action,pass,4,0,,tally-only,4-0 Pass (unanimous),rule:no-signal,low
minutes/2025/2025-10-15/2025-10-15_council-meeting.md,3,2025-10-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-10-15/2025-10-15_council-meeting.md,4,2025-10-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-11-19/2025-11-19_council-meeting.md,1,2025-11-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,3,0,,tally-only,3-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-11-19/2025-11-19_council-meeting.md,2,2025-11-19,Council,Other,Procedural-Administrative,,procedural,pass,3,0,,tally-only,3-0 Pass (unanimous),rule:proc-agenda,high
minutes/2025/2025-11-19/2025-11-19_council-meeting.md,3,2025-11-19,Council,Budget/Fiscal,Budget,,final-action,pass,3,0,,tally-only,3-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-11-19/2025-11-19_council-meeting.md,4,2025-11-19,Council,Other,Procedural-Administrative,,procedural,pass,3,0,,tally-only,3-0 Pass (unanimous),rule:proc-schedule,medium
minutes/2025/2025-11-19/2025-11-19_council-meeting.md,5,2025-11-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,3,0,,tally-only,3-0 Pass (unanimous),crosswalk,high
minutes/2025/2025-11-19/2025-11-19_council-meeting.md,6,2025-11-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,3,0,,tally-only,3-0 Pass (unanimous),crosswalk,high
minutes/2026/2026-01-21/2026-01-21_council-meeting.md,1,2026-01-21,Council,Other,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),rule:proc-agenda,high
minutes/2026/2026-01-21/2026-01-21_council-meeting.md,2,2026-01-21,Council,Budget/Fiscal,Budget,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2026/2026-01-21/2026-01-21_council-meeting.md,3,2026-01-21,Council,Appointment,Appointment,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2026/2026-01-21/2026-01-21_council-meeting.md,4,2026-01-21,Council,Appointment,Appointment,,final-action,pass,5,0,,tally-only,5-0 Pass,crosswalk,high
minutes/2026/2026-01-21/2026-01-21_council-meeting.md,5,2026-01-21,Council,Other,Other,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),rule:no-signal,low
minutes/2026/2026-01-21/2026-01-21_council-meeting.md,6,2026-01-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2026/2026-01-21/2026-01-21_council-meeting.md,7,2026-01-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2026/2026-02-18/2026-02-18_council-meeting.md,1,2026-02-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2026/2026-02-18/2026-02-18_council-meeting.md,2,2026-02-18,Council,Other,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),rule:proc-agenda,high
minutes/2026/2026-02-18/2026-02-18_council-meeting.md,3,2026-02-18,Council,Budget/Fiscal,Budget,,final-action,pass,5,0,,tally-only,5-0 Pass,crosswalk,high
minutes/2026/2026-02-18/2026-02-18_council-meeting.md,4,2026-02-18,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,4-0 Pass (unanimous) (w/ named abstention),crosswalk,high
minutes/2026/2026-02-18/2026-02-18_council-meeting.md,5,2026-02-18,Council,Appointment,Appointment,,final-action,pass,5,0,,tally-only,5-0 Pass,crosswalk,high
minutes/2026/2026-02-18/2026-02-18_council-meeting.md,6,2026-02-18,Council,Appointment,Appointment,,final-action,pass,5,0,,tally-only,5-0 Pass,crosswalk,high
minutes/2026/2026-02-18/2026-02-18_council-meeting.md,7,2026-02-18,Council,Appointment,Appointment,,final-action,pass,4,0,,tally-only,4-0 Pass (unanimous),crosswalk,high
minutes/2026/2026-02-18/2026-02-18_council-meeting.md,8,2026-02-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2026/2026-04-15/2026-04-15_council-meeting.md,1,2026-04-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
minutes/2026/2026-04-15/2026-04-15_council-meeting.md,2,2026-04-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass (unanimous),crosswalk,high
minutes/2026/2026-05-20/2026-05-20_council-meeting.md,1,2026-05-20,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass (unanimous) (w/ named abstention),crosswalk,high
minutes/2026/2026-05-20/2026-05-20_council-meeting.md,2,2026-05-20,Council,Other,Other,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),rule:no-signal,low
minutes/2026/2026-05-20/2026-05-20_council-meeting.md,3,2026-05-20,Council,Budget/Fiscal,Budget,,final-action,pass,5,0,,tally-only,5-0 Pass,crosswalk,high
minutes/2026/2026-05-20/2026-05-20_council-meeting.md,4,2026-05-20,Council,Appointment,Appointment,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
minutes/2026/2026-05-20/2026-05-20_council-meeting.md,5,2026-05-20,Council,Other,Other,,final-action,pass,5,0,,tally-only,5-0 Pass (unanimous),rule:no-signal,low
minutes/2026/2026-05-20/2026-05-20_council-meeting.md,6,2026-05-20,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,tally-only,5-0 Pass (unanimous),crosswalk,high
