application_id,app_key,body_id,name,rep_title
150,PlanningCommission|sunday drive minor subdivision,2,Sunday Drive Minor Subdivision,"to approve Application PLZ 20-1002, Sunday Drive Minor Subdivision, to be located at 12939 South Sunday Drive as shown on the accompanying plans subject to the following conditions: 1. Fix remaining Riverton City staff redline comments on the plans. 2. Storm drainage systems and accommodations shall comply with Riverton City Standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 3. The Applicant shall complete a Long-Term Stormwater Management Plan or Storm Water Maintenance Plan according to Riverton City standards and ordinances. 4. A Land Disturban"
151,PlanningCommission|s|minutes/2020/2020-05-11/2020-05-14_planning-commission.md|3,2,,"to recommend approval to continue the Draft General Plan and Land Use Map to the May 28, 2020, Planning Commission Meeting. The motion was"
152,PlanningCommission|river ridge lane subdivision,2,River Ridge Lane Subdivision,"to approve Application PLZ 20-1002, River Ridge Lane Subdivision, to be located at 13239 South Lovers Lane, as shown on the accompanying plans with the following conditions: 1. Address any outstanding Riverton City staff redline comments on the plans and include on the recorded plat Public Utility easements as described in the civil plans. 2. Storm drainage systems and accommodations comply with Riverton City Standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 3. The applicant shall complete a Long-Term Stormwater Management Plan or Storm Water Mai"
153,PlanningCommission|s|minutes/2020/2020-05-25/2020-05-28_planning-commission.md|2,2,,"to approve PLZ 20-2015, amending the Conditional Use Permit for a Private Lane located at 13265 South Lovers Lane originally approved November 9, 2017, as follows: 1. Remove Condition #4 from the original approval. The motion was"
154,PlanningCommission|country life care center amended site plan,2,Country Life Care Center Amended Site Plan,"to approve Application PLZ 20-8007, Country Life Care Center Amended Site Plan, to be located at 13757 South Redwood Road, as shown on the accompanying plans with the following conditions: 1. Fix remaining Riverton City staff redline comments on the plans. 2. Storm drainage systems and accommodations comply with Riverton City Standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 3. The applicant shall update the existing Long-Term Storm Water Management Plan or Storm Water Maintenance Plan to reflect the new site conditions. 4. The site shall remain "
155,PlanningCommission|s|minutes/2020/2020-06-08/2020-06-11_planning-commission.md|3,2,,"to approve Application PLZ 20-8007, for Howard Schmidt for a Private Lane and Fence, to be located at 13791 South 3870 West, as shown on the accompanying plans and subject to the following conditions: 1. The lane shall be for one (1) user, with 15-ft minimum paved width and 20-ft minimum easement width and follow the rules for private lanes in the R-3 zone as described in RCC 18.35.070 2. The applicant shall submit final drawings showing required elements of the lane, utilities, drainage, gate details, and other staff redline comments from the concept plans. 3. Storm drainage systems and accom"
156,PlanningCommission|craig view lane subdivision,2,Craig View Lane Subdivision,"to approve Application PLZ 19-1004, Craig View Lane Subdivision, located at 2021 West 11800 South, as shown on the accompanying plans subject to the following conditions: 1. Fix the remaining Riverton City staff redline comments on the plans. 2. Storm drainage systems and accommodations comply with Riverton City Standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 3. The applicant shall complete a Long-Term Stormwater Management Plan or Storm Water Maintenance Plan according to Riverton City standards and ordinances. 4. A Land Disturbance Permit mus"
157,PlanningCommission|land use element of the general plan as described herein and as discussed tonight,2,Land Use Element of the General Plan as described herein and as discussed tonight,to recommend approval of the Land Use Element of the General Plan as described herein and as discussed tonight. The motion was
158,PlanningCommission|rose canyon subdivision,2,Rose Canyon Subdivision,"approve Application PLZ 20-8006, Rose Canyon Subdivision, to be located at 5541 West 13400 South, as shown on the accompanying plans with the following conditions: 1. Address any outstanding Riverton City staff redline comments on the plans and include on the recorded plat Public Utility easements as described in the civil plans. 2. Storm drainage systems and accommodations comply with Riverton City Standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 3. The applicant shall complete a Long-Term Stormwater Management Plan or Storm Water Maintenance P"
159,PlanningCommission|s|minutes/2020/2020-08-10/2020-08-13_planning-commission.md|1,2,,"approve Application PLZ- 20-2025, “The Goods Cookies” to be located at 1766 Dalmeny Way subject to the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. The applicant must obtain and maintain a Riverton City business license. 3. The Home Occupation must operate within the Fixed Standards and applicable Qualifications and Conditions as outlined in the Home Occupation Ordinance and this approval. 4."
160,PlanningCommission|newman withers rezone,2,Newman-Withers Rezone,"to approve Application PLZ-20-4004, Newman-Withers Rezone subject to the following provisions: 1. Single-family detached units only. 2. Single-story units only. 3. No driveway or street access on 1300 West. Commissioner Hartley"
161,PlanningCommission|s|minutes/2020/2020-08-10/2020-08-13_planning-commission.md|3,2,,"approve Application PLZ- 20-8008, Costco Warehouse, to be located on the northeast corner of 13200 South & Mountain View Corridor, as shown on the accompanying plans with the following conditions: 1. Parking lot and structure lighting be oriented and shielded to mitigate impacts to surrounding properties. 2. The site and structures, including public and private infrastructure, comply with the terms, conditions, and requirements of the SLR Master Development Agreement and the Specific Development District. 3. A Land Disturbance Permit must be issued by the City prior to any construction or grad"
162,PlanningCommission|apex insurance final site plan,2,Apex Insurance Final Site Plan,"approve Application PLZ- 20-8002, Apex Insurance Final Site Plan, located at 2435 West 12600 South with the following conditions: 1. Fix minor Riverton City Staff redline comments on the plans. 2. Storm drainage systems and accommodations comply with the Riverton City Standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 3. Applicant shall complete a Long-Term Storm Water Management Plan according to Riverton City standards and ordinances. 4. A Land Disturbance Permit must be issued by the City prior to any construction grading on the site. 5. The si"
163,PlanningCommission|s|minutes/2020/2020-08-10/2020-08-13_planning-commission.md|5,2,,"approve the Zone Text Change for Commercial Building Heights, as shown on the attached documents with the following condition: 1. Buildings adjacent to Residential areas must have a 35-foot building height limit. The motion was"
164,PlanningCommission|s|minutes/2020/2020-08-10/2020-08-13_planning-commission.md|6,2,,approve the Zone Text Change for Accessory Buildings as shown on the attached documents. The motion was
165,PlanningCommission|s|minutes/2020/2020-08-10/2020-08-13_planning-commission.md|7,2,,approve the Zone Text Change for Parking on building fronts as shown on the attached documents. The motion was
166,PlanningCommission|s|minutes/2020/2020-08-10/2020-08-13_planning-commission.md|8,2,,"deny the Zone Text Change for distance regulations on gasoline service stations, removing the limitation of a maximum of two within 1,000 feet. The motion was"
167,PlanningCommission|hidden pines amended subdivision,2,Hidden Pines Amended Subdivision,"approve Hidden Pines Amended Subdivision, combining Lots 9 and 10 located at 13658 and 13672 South 3870 West with the following conditions: 1. Fix minor Riverton City staff redline comments on the plans. 2. One set of utility connections be abandoned or removed according to the recommendations of the Riverton City Engineering Division. 3. A Land Disturbance Permit must be issued by the City prior to any construction grading on the site. 4. The site and structures shall comply with any and all applicable Riverton City Standards and ordinances, including the International Building and Fire Codes"
168,PlanningCommission|s|minutes/2020/2020-08-24/2020-08-27_planning-commission.md|1,2,,"approve Application PLZ- 20-2027, Craig View Fencing Conditional Use subject to the following condition: 1. The developer shall install a 6-foot vinyl fence along the west subdivision line, also along the north line of Lot 3 per City Ordinance 18.155. The east line of Lot 4 shall have no fence requirement. The remaining perimeter lot lines shall keep the existing fences in place. The motion was"
169,PlanningCommission|the jordan acre subdivision,2,The Jordan Acre Subdivision,"to approve Application PLZ-20-1003, The Jordan Acre Subdivision, to be located at 11971 South 1300 West as shown on the accompanying plans subject to the following conditions: 1. Fix the remaining Riverton City staff redline comments on the plans. 2. Storm drainage systems and accommodations comply with Riverton City Standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 3. The applicant shall complete a Long-Term Stormwater Management Plan or Storm Water Maintenance Plan according to Riverton City standards and ordinances. 4. A Land Disturbance Permi"
170,PlanningCommission|zone text change to section 18,2,Zone Text Change to Section 18,recommend approval of the Zone Text Change to Section 18.135.090 for Agricultural Structures as shown with an exception to read as follows: “No structure for the keeping of agricultural animals or fowl shall be constructed within 40 feet of a residential dwelling.” Commissioner James
171,PlanningCommission|s|minutes/2020/2020-10-05/2020-10-08_planning-commission.md|2,2,,"to approve Application PLZ-20-2033, Red Beard Roasting Company to be located at 1362 West Quail Ridge Road subject to the following conditions: 1. The site structures and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. The applicant must obtain and maintain a Riverton City business license. 3. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Conditions as outlined in the Home Occupation Ordinance and this"
172,PlanningCommission|s|minutes/2020/2020-10-05/2020-10-08_planning-commission.md|4,2,,recommend approval of the zone text change to Section 17.15.030(2) and 18.215.020(10) allowing payment in lieu of dedication of water shares for new development. Chair Cannon preferred that the motion remain vague in terms of water shares. He would not want a developer to be restricted if they have shares in one canal and the shares are needed in a different one. Mr. Lethbridge reiterated that the discretion lies with the City. Commissioner James
173,PlanningCommission|s|minutes/2020/2020-10-19/2020-10-22_planning-commission.md|2,2,,"APPROVE the Don Aramburu Salsa Delivery Home Occupation, to be located at 11823 South Reeves Lane subject to the following conditions: 1. No direct sales from the home are allowed. 2. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Conditions as outlined in the Home Occupation Ordinance and this approval. 3. Home Occupation must follow State and County rules and regulations for food preparation and shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and "
174,PlanningCommission|holiday oil commercial site plan,2,Holiday Oil Commercial Site Plan,"to APPROVE Application PLZ 20-8010, Holiday Oil Commercial Site Plan, to be located at 4185 West 12600 South, as shown on the accompanying plans subject to the following conditions: 1. Address and outstanding Riverton City staff redline comments on the plans and include on the recorded plat Public Utility easements as described in the civil plans. 2. Storm drainage systems and accommodations comply with Riverton City Standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 3. The applicant shall complete a Long-Term Stormwater Management Plan or Stormwa"
175,PlanningCommission|s|minutes/2020/2020-10-19/2020-10-22_planning-commission.md|4,2,,"to recommend APPROVAL of the Zone Text Change to Section 18.90, Table of Commercial Uses by removing the line that describes “Auto Glass Repair and Retail” and amending the next line to read “Automobile Repair Related Services including Glass Repair and Retail and Tire Sales and Repair”. Commissioner Hartley"
176,PlanningCommission|river springs estates subdivision,2,River Springs Estates Subdivision,"APPROVE Application #17-1010 the River Springs Estates Subdivision Final Plat, located at approximately 13702 South Lovers Lane subject to the following conditions: 1. The applicant shall complete and comply with all requirements and redline comments of the plan review. 2. Solid core concrete fencing of six feet in height shall be installed on the north, east, and south property lines. 3. The stormwater management system shall comply with the standards and specifications of the City, and with all requirements of the Public Works Division. 4. The site shall comply with any and all applicable or"
177,PlanningCommission|s|minutes/2020/2020-11-09/2020-11-12_planning-commission.md|1,2,,"APPROVE Application PLZ-20-2035, “Dazzling Accessories” to be located at 12866 South Maple Springs Road with the following conditions: 1. The site structures and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City Business License. 3. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Conditions as outlined in the Home Occupation Ordinance and this approval. 4."
178,PlanningCommission|s|minutes/2020/2020-11-09/2020-11-12_planning-commission.md|3,2,,"to APPROVE Application PLZ-20-2036, “Whitney Short- Term Rental” to be located at 12931 Sandy Slope Circle with the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances specifically the City’s Home Occupation Ordinance (18.190.051) and appliable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City Business License. 3. Home Occupation must operate according to the Riverton City Code for Short-Term Rentals as outlined in the Home Occupation Ordinance. Commissioner Hansen"
179,PlanningCommission|s|minutes/2020/2020-11-09/2020-11-12_planning-commission.md|4,2,,"to recommend APPROVAL of the Zone Text Change for locating and operating Food Trucks, creating Section 18.230, Mobile Food Vendors, as shown on the attached documents. Commissioner Russell"
180,PlanningCommission|s|minutes/2020/2020-11-09/2020-11-12_planning-commission.md|5,2,,"recommend APPROVAL of the Zone Text Change for Accessory Buildings, amending Sections 18,225.030 and 18.225.040, as sown on the attached documents with the added verbiage that a private lane be excluded from the lot square footage. Commissioner Lefgren"
181,PlanningCommission|s|minutes/2020/2020-11-09/2020-11-12_planning-commission.md|6,2,,"APPROVE the amended site plan for South Hills Dental, located at 4013 West 13400 South, as shown on the accompanying plans with the following conditions: 1. The building materials shall be compliant with the approved plans. 2. Areas designated or described as “storage” shall not be utilized for any other purpose. 3. The site and structure shall comply with all applicable standards and ordinances of the City, including the International Building and Fire Codes. Commissioner Russell"
182,PlanningCommission|s|minutes/2020/2020-11-09/2020-11-12_planning-commission.md|7,2,,"APPROVE the October 8, 2020, Planning Commission Meeting minutes with the following changes: 1. Change planner name from Tim Prestwich to Jason Lethbridge in the Mountain View Hearing minutes. 2. Change planner name from Jason Lethbridge to Tim Prestwich in the Legacy Fields Plat Hearing minutes. Commissioner James"
183,PlanningCommission|s|minutes/2020/2020-12-07/2020-12-10_planning-commission.md|1,2,,"to APPROVE Application PLZ-20-2037, CK Fitness, to be located at 12843 South Goshute Drive, subject to the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City business license. 3. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Conditions as outlined in the Home Occupation Ordinance and this approval. 4. Bus"
184,PlanningCommission|s|minutes/2020/2020-12-07/2020-12-10_planning-commission.md|2,2,,"to APPROVE Application PLZ-20-2043, “Ballistics Alliance”, to be located at 1246 Sirmingo Way, subject to the following conditions: 1. The site, structures, and use shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. The applicant must obtain and maintain a Federal Firearms License. 3. The applicant must obtain and maintain a Riverton City business license. 4. The Home Occupation must operate within the Fixed Standards and applicable Qualifications and "
185,PlanningCommission|s|minutes/2020/2020-12-07/2020-12-10_planning-commission.md|4,2,,"to APPROVE Application PLZ-20-2041, “Riverton Heights Dental Conditional Use Permit” to be located at 3479 West 12600 South with the following conditions: 1. Submit a site plan application and plans for review by city staff and for approval by the Planning Commission. 2. Storm drainage systems and accommodations comply with Riverton City standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 3. The applicant shall complete a Long-Term Stormwater Management Plan or Storm Water Maintenance Plan according to Riverton City standards and ordinances. 4. The"
186,PlanningCommission|parkside phase 3 site plan,2,Parkside Phase 3 Site Plan,"to APPROVE Application PLZ 19-8005, the Parkside Phase 3 Site Plan, to be located at 4245 West 12900 South, with the following conditions: 1. The site and structures shall remain in compliance with the requirements of the Elderly Housing Overlay Zone, including age-related limitations on occupancy, to the extent allowed by Utah State Code. 2. The owner will provide final copies of the executed CC&R’s for the development, including language approved in advance by the Riverton City Attorney regarding age-related limitations on occupancy, prior to the recordation of a plat and/or issuance of any "
187,PlanningCommission|riverton business park final site plan,2,Riverton Business Park Final Site Plan,"to APPROVE Application PLZ-20-8009, Riverton Business Park Final Site Plan to be located at 12705 South 4150 West with the following conditions: 1. Address any outstanding redlines and obtain final staff approval of the plan set. 2. Storm drainage systems and accommodations comply with Riverton City Standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 3. The applicant shall complete a Long-Term Storm Water Management Plan or Storm Water Maintenance Plan according to Riverton City standards and ordinances. 4. The applicant must obtain any necessary a"
188,PlanningCommission|s|minutes/2021/2021-01-11/2021-01-14_planning-commission.md|1,2,,"to APPROVE Application PLZ-20-2046, Caldwell Short- Term Rental, to be located at 1923 West Carriage Avenue with the following conditions: 1. The site, structures, and use shall remain in compliance with any, and all, applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Riverton City business license. 3. Remodeling project for the rental space be complete and inspected before a business license is issued. Commissioner Rushton"
189,PlanningCommission|s|minutes/2021/2021-01-11/2021-01-14_planning-commission.md|2,2,,"to APPROVE Application PLZ-20-2047, Meyers Cove Private Lane, to be located at 2029 West 11800 South with the following conditions: 1. A maximum of three (3) lots to be accessed by a private lane connecting to 11800 South Street. 2. Private lane shall follow rules for private lane in the RR-22 Zone as listed in RCC 18.25.070. 3. Private lane shall be paved in either asphalt or concrete according to the standards of the Unified Fire Authority and Riverton City Engineering Division. 4. Storm drainage systems and installation shall comply with Engineering Department requirements and standards. 5."
190,PlanningCommission|s|minutes/2021/2021-01-11/2021-01-14_planning-commission.md|3,2,,"to APPROVE Application PLZ-20-2050, Rocky Mountain Rifle, to be located at 12134 South 2110 West with the following conditions: 1. The site, structures, and use shall remain in compliance with any, and all, applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 2. Applicant must obtain and maintain a Federal Firearms license. 3. Applicant must obtain and maintain a Riverton City business license. 4. No more than six visitors (five customers and one employee) per day to visit the house for this business"
191,PlanningCommission|s|minutes/2021/2021-01-11/2021-01-14_planning-commission.md|4,2,,"to APPROVE Application PLZ-20-2049 Don Aramburu Salsa Delivery Home Occupation to be located at 11823 South Reeves Lane with the following conditions: 1. No direct sales from the home. 2. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Conditions as outlined in the Home Occupation Ordinance and this approval. 3. Home Occupation must follow State and County rules and regulations for food preparation and shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) "
192,PlanningCommission|s|minutes/2021/2021-01-11/2021-01-14_planning-commission.md|5,2,,"to recommend APPROVAL of the Zone Text Change to Section 18.100, PCC Zone to fix setback adjoining residential zones to a minimum of 40 feet as shown on the attached exhibit. Commissioner Hansen"
193,PlanningCommission|s|minutes/2021/2021-01-25/2021-01-28_planning-commission.md|1,2,,"to APPROVE Application PLZ-20-2051 Auto Correct LLC Home Occupation, to be located at 2150 West Gregory Avenue with the following conditions: 1. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Conditions as outlined in the Home Occupation Ordinance and this approval. 2. Home Occupation shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 3. Applicant must obtain and maintain a Riverton City business license. 4. The "
194,PlanningCommission|s|minutes/2021/2021-01-25/2021-01-28_planning-commission.md|2,2,,"to APPROVE Application PLZ-20-2048 Gospel Hope Church Expanded Use, to be located at 11869 South 2700 West with the following conditions: 1. The applicant shall apply for site plan approval with plans showing site improvements, engineering, building architecture and landscaping, and other documents and plans as required by ordinance and shown on the Site Plan Application. 2. The applicant shall obtain site plan approval from the Planning Commission prior to any construction commencing on the site. 3. Site improvements are to be designed in accordance with the standards of the Unified Fire Auth"
195,PlanningCommission|approve application plz 20 1001 camden fields subdivision,2,APPROVE Application PLZ-20-1001 Camden Fields Subdivision,"to APPROVE Application PLZ-20-1001 Camden Fields Subdivision, to be located at 12120 South 1300 West with the following conditions: 1. Address any outstanding Riverton City staff redline comments on the plans. 2. Storm drainage systems and accommodations comply with Riverton City Standards and ordinances, and with the recommendations of the Riverton City Engineering Division. 3. The applicant must obtain any necessary approvals or permits from applicable outside agencies and jurisdictions. 4. Any necessary easements or agreements on the property be recorded with Salt Lake County Recorder. 5. T"
196,PlanningCommission|s|minutes/2021/2021-02-08/2021-02-11_planning-commission.md|3,2,,"to APPROVE Application PLZ-21-2003 Sindri CUP, to be located at 2936 West 12600 South with the following conditions: 1. The applicant shall apply for site plan approval with plans showing site improvements, engineering, building architecture and landscaping, and other documents and plans as required by ordinance and shown on the Site Plan Application. 2. The applicant shall obtain site plan approval from the Planning Commission prior to any construction commencing on the site. 3. Site improvements are to be designed in accordance with the standards of the Unified Fire Authority and Riverton Ci"
197,PlanningCommission|approve plz 20 8017 final site plan,2,APPROVE PLZ-20-8017 Final Site Plan,to APPROVE PLZ-20-8017 Final Site Plan for Mountain View Village Phase 3 with the following conditions: 1. Address any outstanding Riverton City staff redline comments on the plans. 2. Storm drainage systems and accommodations comply with Riverton City Standards and ordinances and with the recommendations of the Riverton City Engineering Division. 3. The applicant must obtain any necessary approvals or permits from applicable outside agencies or jurisdictions. 4. Any necessary easements or agreements on the property be recorded with Salt Lake County Recorder. 5. The site and structure shall co
198,PlanningCommission|s|minutes/2021/2021-03-08/2021-03-11_planning-commission.md|2,2,,"recommend APPROVAL of the Ordinance amendments to Section 18.120, Elderly Housing Overlay Zone, 18.90 Table of Commercial Uses, and Conditional Uses sections within the commercial zones, with the following modifications and amendments: 1. Incorporating pertinent Commission comments from the Commission and having detailed minutes for review at a later time. Commissioner Brown"
199,PlanningCommission|s|minutes/2021/2021-03-22/2021-03-25_planning-commission.md|1,2,,to recommend DENIAL of Application PLZ-21-5002 changing the General Plan Designation of the 3.9 acres of land located at 13040 South Redwood Road thus keeping the current “Estate Density Residential” designation. Commissioner Breinholt
200,PlanningCommission|s|minutes/2021/2021-03-22/2021-03-25_planning-commission.md|2,2,,to recommend DENIAL of Application PLZ-21-5003 changing the General Plan Designation of the 8.9-acre parcel located at 11850 South 3600 West thus keeping the current “Low-Density Residential” designation with the following condition: 1. The applicant can return once the Elderly Housing Designation has been approved and is available. Commissioner Cluff
201,PlanningCommission|s|minutes/2021/2021-03-22/2021-03-25_planning-commission.md|3,2,,"to recommend APPROVAL of Application PLZ-21-5003 changing the General Plan Designation of the 8.9-acre parcel located at 11850 South 3600 West from “Low-Density Residential” to “Medium-High Density Residential” with a maximum of six units per acre or RM-6, which is in line with Elderly Housing Overlay when adopted. Commissioner Breinholt"
202,PlanningCommission|plz 20 8016 mister carwash final site plan,2,PLZ-20-8016 Mister Carwash Final Site Plan,"to APPROVE application PLZ-20-8016 Mister Carwash Final Site Plan located at 4627 West 13400 South with the following conditions: 1. Fix minor Riverton City staff redline comments on the plans. 2. Storm drainage systems and accommodations comply with the Riverton City Standards and Ordinances, and with the recommendations for the Riverton City Engineering Division. 3. The applicant shall complete a Long Term Storm Water Management Plan according to Riverton City standards and Ordinances. 4. A Land Disturbance Permit must be issued by the City prior to any construction grading on the site. 5. T"
203,PlanningCommission|s|minutes/2021/2021-03-22/2021-03-25_planning-commission.md|5,2,,"to recommend APPROVAL of the Zone Text Change to Section 18.225.050 Agricultural Structures, including structures used exclusively for plants, as described in the staff report. Commissioner Brown"
204,PlanningCommission|salon final site plan,2,Salon Final Site Plan,"to APPROVE Application PLZ-21-8001 Riverton Spa and Salon Final Site Plan, located at 3703 West Market Center Drive with the following conditions: 1. Fix Minor Riverton City Staff redline comments on the plan. 2. Storm drainage systems and accommodations comply with the Riverton City Standards and Ordinances, and with the recommendations of the Riverton City Engineering Division. 3. The applicant shall complete a Long-Term Storm Water Management according to Riverton City standards and ordinances. 4. A Land Disturbance Permit must be issued by the City prior to any construction grading on the "
205,PlanningCommission|apex insurance amended site plan,2,Apex Insurance Amended Site Plan,"to APPROVE Application PLZ-21-8005, Apex Insurance Amended Site Plan with amended building elevations as specified in the Ordinance to include brick or stone on the lower one-third of the structure. Commissioner Lefgren"
206,PlanningCommission|plz 21 8006 walmart amended site plan,2,PLZ 21-8006 Walmart Amended Site Plan,to APPROVE Application #PLZ 21-8006 Walmart Amended Site Plan with the following revision: 1. The arched areas be a neutral color that matches the building. Commissioner Lefgren
207,PlanningCommission|premier medical master site plan,2,Premier Medical Master Site Plan,to APPROVE Application PLZ-21-8003 for the Premier Medical Master Site Plan and Commercial Subdivision together with Phase 1 Final Site Plan and Conditional Use Permit for the Commercial Site located at 12907 South 3600 West with the following conditions: 1. Fix minor Riverton City staff redline comments on the plans. 2. Storm drainage systems and accommodations comply with the Riverton City Standards and Ordinances and with the recommendations of the Riverton City Engineering Division. 3. The applicant must complete a Long-Term Storm Water Management Plan according to Riverton City Standards 
208,PlanningCommission|s|minutes/2021/2021-04-19/2021-04-22_planning-commission.md|3,2,,"to recommend DENIAL of Application PLZ-21-4002 Rezoning 3.09 acres of land located at 13040 South Redwood Road, thus keeping the zoning RR-22. Commissioner Cannon"
209,PlanningCommission|s|minutes/2021/2021-04-19/2021-04-22_planning-commission.md|4,2,,"to APPROVE Application PLZ-21-2012 Gerber Farms Home Occupation, to be located at 12952 South Croix Circle, with the following conditions: 1. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Conditions, as outlined in the Home Occupation Ordinance and this approval. 2. Home Occupation shall remain in compliance with any and all Riverton City Standards and Ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 3. Applicant must obtain and maintain a Riverton City business license. 4. Hours of operatio"
210,PlanningCommission|s|minutes/2021/2021-04-19/2021-04-22_planning-commission.md|5,2,,"to recommend APPROVAL of Application PLZ-21-4003 rezoning the 8.9-acre parcel located at 11850 South 3600 West from “Commercial Neighborhood” to “RM-6”, Residential-Multi-Family, six units per acre, with an Elderly Housing Overlay subject to the following condition: 1. All units abutting the existing neighborhood to the west shall be single- family detached. Commissioner Cannon"
211,PlanningCommission|s|minutes/2021/2021-04-19/2021-04-22_planning-commission.md|6,2,,"to CONTINUE Application PLZ-21-2015 Sol Journey Mindful Massage and Self-Care Home Occupation, to be located at 12061 South 2740 West, to the May 27, 2021, Planning Commission Meeting, pending additional information from staff. Commissioner Lefgren"
212,PlanningCommission|approve application plz 21 5005 general plan amendment,2,APPROVE Application PLZ 21-5005 General Plan Amendment,to APPROVE Application PLZ 21-5005 General Plan Amendment and rezone of 5.91 acres of land located near 12900 South 1830 West and City Council work with Staff to review an SD recommendation attached to the zoning. Commissioner Cannon
213,PlanningCommission|s|minutes/2021/2021-05-10/2021-05-13_planning-commission.md|2,2,,"to APPROVE Application PLZ 21-2016 Ponderosa Tines Taxidermy Home Occupation to be located at 12980 South 1830 West with the following conditions: 1. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Conditions as outlined in the Home Occupation Ordinance and this approval. 2. Home Occupation shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 3. Applicant must obtain and maintain a Riverton City business license. 4."
214,PlanningCommission|s|minutes/2021/2021-05-10/2021-05-13_planning-commission.md|3,2,,"to APPROVE Application PLZ-21-2017 Rack and Runnin’ Customs Home Occupation located at 1331 Cancun Way with the following conditions: 1. Home Occupation must operate within the Fixed Standards and applicable Qualifications and Conditions as outlined in the Home Occupation Ordinance and this approval. 2. The home occupation shall remain in compliance with any and all applicable Riverton City standards and ordinances, specifically the City Home Occupation Ordinance (18.190) and applicable Building and Fire Codes. 3. Applicant must obtain and maintain a Riverton City business license. 4. The busi"
215,PlanningCommission|s|minutes/2021/2021-05-10/2021-05-13_planning-commission.md|4,2,,to recommend APPROVAL of the Zone Text Change for Accessory Buildings amending Section 18-225 as shown on the attached documents. Commissioner Brown
216,PlanningCommission|s|minutes/2021/2021-05-10/2021-05-13_planning-commission.md|6,2,,"to APPROVE Application PLZ 21-8011 Costco Warehouse located at 13200 South Mountain View Corridor with the following conditions: 1. Parking lot and structure lighting be oriented and shielded to mitigate impacts to the surrounding properties. 2. The site and structures, including public and private infrastructure, comply with the terms, conditions, and requirements of the SLR Master Development Agreement and the Specific Development District. 3. A Land Disturbance Permit must be issued by the City prior to any construction of grading on the site. 4. Applicant must obtain sign permits from Rive"
217,PlanningCommission|america first credit union commercial subdivision,2,America First Credit Union Commercial Subdivision,to APPROVE Application PLZ 21-1003 America First Credit Union Commercial Subdivision 2 Lot Commercial Subdivision located at 12600 South 3600 West with the following: 1. The plat shall be recorded prior to approval of any site plans on the property. 2. Adjustments to the lot size or dimensions may be administratively approved by Staff if the resulting lots meet the minimum requirements for the zone. 3. The plat shall include a note stating cross access between the lots will be required with site plan approval. Commissioner Cluff
