date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2025-10-14,2025,City Council Meeting,Council,1,to approve the Proclamation honoring the Utah PTA as read into the record and as attached to the minutes,Procedural/Administrative,5-0 unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2025/2025-10-13/2025-10-14_city-council-meeting.md,minutes
2025-10-14,2025,City Council Meeting,Council,2,"to approve the September 8, 2025 City Council Meeting Minutes as published",Procedural/Administrative,5-0 unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2025/2025-10-13/2025-10-14_city-council-meeting.md,minutes
2025-10-14,2025,City Council Meeting,Council,3,to table approval of the Current Financial Reports until the November Meeting,Procedural/Administrative,5-0 unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2025/2025-10-13/2025-10-14_city-council-meeting.md,minutes
2025-10-14,2025,City Council Meeting,Council,4,"to approve Ordinance 2025-0-17, An Ordinance Adopting a Water Use and Preservation Element as Part of the City of Kearns’ General Plan",Land-Use/Zoning,5-0 unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2025/2025-10-13/2025-10-14_city-council-meeting.md,minutes
2025-10-14,2025,City Council Meeting,Council,5,to approve the agreement with the Langdon Group as detailed above,Contract/Purchase,5-0 unanimous in favor Pass,Chrystal Butterfield,Tina Snow,,,minutes/2025/2025-10-13/2025-10-14_city-council-meeting.md,minutes
2025-10-14,2025,City Council Meeting,Council,6,"to adjourn the October 14, 2025 City Council Meeting",Procedural/Administrative,5-0 unanimous in favor Pass,Patrick Schaeffer,Tina Snow,,,minutes/2025/2025-10-13/2025-10-14_city-council-meeting.md,minutes
2025-11-10,2025,City Council Meeting,Council,1,"to approve the October 14, 2025 City Council Meeting Minutes as published",Procedural/Administrative,5-0 unanimous in favor Pass,Patrick Schaeffer,Alan Peterson,,,minutes/2025/2025-11-10/2025-11-10_city-council-meeting.md,minutes
2025-11-10,2025,City Council Meeting,Council,2,to accept and acknowledge the quarterly financial reports as presented,Other,5-0 unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2025/2025-11-10/2025-11-10_city-council-meeting.md,minutes
2025-11-10,2025,City Council Meeting,Council,3,to approve the nominations presented tonight for submittal to the governor’s office,Appointment,5-0 unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2025/2025-11-10/2025-11-10_city-council-meeting.md,minutes
2025-11-10,2025,City Council Meeting,Council,4,"to approve Ordinance 2025-0-18, Updating Titles 18 and 19 of the Kearns City Code, as presented tonight",Ordinance,5-0 unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2025/2025-11-10/2025-11-10_city-council-meeting.md,minutes
2025-11-10,2025,City Council Meeting,Council,5,to approve council support for Nathan Bracken representing Kearns with the Magna Mosquito Abatement District and signing a conflict of interest waiver allowing for that,Other,5-0 unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2025/2025-11-10/2025-11-10_city-council-meeting.md,minutes
2025-11-10,2025,City Council Meeting,Council,6,to approve the 2026 Council Meeting Schedule as presented,Other,5-0 unanimous in favor Pass,Tina Snow,Alan Peterson,,,minutes/2025/2025-11-10/2025-11-10_city-council-meeting.md,minutes
2025-11-10,2025,City Council Meeting,Council,7,"to adjourn the November 10, 2025 City Council Meeting",Procedural/Administrative,5-0 unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2025/2025-11-10/2025-11-10_city-council-meeting.md,minutes
2025-11-18,2025,Board of Canvassers Meeting,Council,1,"to approve Resolution R2025-11, Accepting and Approving the Tabulation of the 2025 Municipal General Election Returns as Provided by the Salt Lake County Elections Division",Resolution,5-0 unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2025/2025-11-17/2025-11-18_board-of-canvassers-meeting.md,minutes
2025-11-18,2025,Board of Canvassers Meeting,Council,2,"to approve the suggested location change for the December 8, 2025 City Council Meeting to the Element Center",Other,5-0 unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2025/2025-11-17/2025-11-18_board-of-canvassers-meeting.md,minutes
2025-11-18,2025,Board of Canvassers Meeting,Council,3,to approve the suggested location change for the approved 2026 City Council Meeting dates to the Element Center,Other,5-0 unanimous in favor Pass,Chrystal Butterfield,Patrick Schaeffer,,,minutes/2025/2025-11-17/2025-11-18_board-of-canvassers-meeting.md,minutes
2025-11-18,2025,Board of Canvassers Meeting,Council,4,"to adjourn the November 18, 2025 Board of Canvassers Meeting",Procedural/Administrative,5-0 unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2025/2025-11-17/2025-11-18_board-of-canvassers-meeting.md,minutes
2025-12-08,2025,City Council Meeting,Council,1,"to approve the November 10,2o2s city council Meeting and November 18,2025 Board of canvassets Meeting Minutes as pr'blished",Procedural/Administrative,4-0 unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2025/2025-12-08/2025-12-08_city-council-meeting.md,minutes
2025-12-08,2025,City Council Meeting,Council,2,"to have the council acknowledge receipt of the monthly financial report as published. council Member Snow se""o-nded the motion",Other,4-0 unanimous in favor Pass,Chrystal Butterfield,,,,minutes/2025/2025-12-08/2025-12-08_city-council-meeting.md,minutes
2025-12-08,2025,City Council Meeting,Council,3,"to approve ordinance 2o2s-o-1g, Enacting section 15.08.01 1 of the Kearns Municipal Code to Adopt the 2006 Edition of ttre-Utatr Wldland- Urban lnterface Code and to Adopt an Official Wildland-Urban lnterfacqMap for the City of Kearns Pursuant to H.B. 48",Ordinance,4-0 unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2025/2025-12-08/2025-12-08_city-council-meeting.md,minutes
2025-12-08,2025,City Council Meeting,Council,4,"to approve ordinance 2o2s-o-2o,lnitiating the Establishment of the City of Kearns' Data Privacy Program. Council",Ordinance,4-0 unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2025/2025-12-08/2025-12-08_city-council-meeting.md,minutes
2025-12-08,2025,City Council Meeting,Council,5,"to approve ordinance 2o2s-o-21, Approval of Enbridge Franchise Agreement",Contract/Purchase,4-0 unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2025/2025-12-08/2025-12-08_city-council-meeting.md,minutes
2025-12-08,2025,City Council Meeting,Council,6,"to adjourn the December 8,2025 City Council Meeting",Procedural/Administrative,4-0 unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2025/2025-12-08/2025-12-08_city-council-meeting.md,minutes
2026-01-12,2026,City Council Meeting,Council,1,to take a short recess before they transitioned from the swearing-in portion of the meeting to the generat business portion of tonight's council meeting,Procedural/Administrative,5-0 unanimous in favor Pass,Patrick Schaeffer,Chrystal Butterfield,,,minutes/2026/2026-01-12/2026-01-12_city-council-meeting.md,minutes
2026-01-12,2026,City Council Meeting,Council,2,"to approve the December 8, 2025 City Council Meeting Minutes as published",Procedural/Administrative,5-0 unanimous in favor Pass,Chrystal Butterfield,Patrick Schaeffer,,,minutes/2026/2026-01-12/2026-01-12_city-council-meeting.md,minutes
2026-01-12,2026,City Council Meeting,Council,3,to have the council acknowledge receipt of the monthly fiirancial report as published. council Member Longtin s6conded the motion,Other,5-0 unanimous in favor Pass,Patrick Schaeffer,,,,minutes/2026/2026-01-12/2026-01-12_city-council-meeting.md,minutes
2026-01-12,2026,City Council Meeting,Council,4,to nominate Council Member Patrick Scaheffer as the Mayor Pro Tem,Appointment,5-0 unanimous in favor Pass,Chrystal Butterfield,Lyndsay Longtin,,,minutes/2026/2026-01-12/2026-01-12_city-council-meeting.md,minutes
2026-01-12,2026,City Council Meeting,Council,5,to appoint Mayor Valdez as the representative to the MSD Board of Trustees,Appointment,5-0 unanimous in favor Pass,Patrick Schaeffer,Chrystal Butterfield,,,minutes/2026/2026-01-12/2026-01-12_city-council-meeting.md,minutes
2026-01-12,2026,City Council Meeting,Council,6,"to appoint representatives as framed in Nathan,s motion, with himself as the representative for the UpD and sLVLESA Boards, with Mayor valdez as the atternate representative to the UpD Board only",Appointment,5-0 unanimous in favor Pass,Patrick Schaeffer,Chrystal Butterfield,,,minutes/2026/2026-01-12/2026-01-12_city-council-meeting.md,minutes
2026-01-12,2026,City Council Meeting,Council,7,to recess the city council ileeting and move into Closed Session for the reasons indicated below,Procedural/Administrative,5-0 unanimous in favor Pass,Patrick Schaeffer,Chrystal Butterfield,,,minutes/2026/2026-01-12/2026-01-12_city-council-meeting.md,minutes
2026-03-09,2026,City Council Meeting,Council,1,to have the council acknowledge receipt of the monthly financial report as published,Other,5-0 unanimous in favor Pass,Chrystal Butterfield,Lorrin Colby Jr.,,,minutes/2026/2026-03-09/2026-03-09_city-council-meeting.md,minutes
2026-03-09,2026,City Council Meeting,Council,2,"to approve Resolution R2026-Og, A Resotution Supporting the Construction of a Pedestrian Bridge Over the Railroad Tracks at 54OO S",Resolution,5-0 unanimous in favor Pass,Patrick Schaeffer,Lyndsay Longtin,,,minutes/2026/2026-03-09/2026-03-09_city-council-meeting.md,minutes
2026-03-09,2026,City Council Meeting,Council,3,"to approve Resolution R2026-10, Appointing council Member Longtin as an Alternate for the Unified Fire Authority and UnifiLd Fire Service Area Boards",Appointment,5-0 unanimous in favor Pass,Patrick Schaeffer,Lorrin Colby Jr.,,,minutes/2026/2026-03-09/2026-03-09_city-council-meeting.md,minutes
2026-03-09,2026,City Council Meeting,Council,4,"to authorize the City Attorney to prepare the necessary changes to the current Kearns Municipal Code to bring the Community Council in-house as an official City of Kearns committee, and to work collaboratively with the Community Council and the City Council in doing so",Other,5-0 unanimous in favor Pass,Chrystal Butterfield,Patrick Schaeffer,,,minutes/2026/2026-03-09/2026-03-09_city-council-meeting.md,minutes
2026-03-09,2026,City Council Meeting,Council,5,"to adopt the budget that the Community Council presented, to be used by the city to make procurements on behalf of the city in coordination with the current Community Council members while the official events committee is established, with the understanding that once the official committee is created, the budget will be reviewed and amended as part of the city's current fiscal year budget process",Budget Amendment,5-0 unanimous in favor Pass,Patrick Schaeffer,,,,minutes/2026/2026-03-09/2026-03-09_city-council-meeting.md,minutes
2026-03-09,2026,City Council Meeting,Council,6,to recess the City Council Meeting and move into Closed Session for the reasons indicated below,Procedural/Administrative,5-0 unanimous in favor Pass,Patrick Schaeffer,Chrystal Butterfield,,,minutes/2026/2026-03-09/2026-03-09_city-council-meeting.md,minutes
2026-03-09,2026,City Council Meeting,Council,7,"to adjourn the March 9,2026, city council Meeting",Procedural/Administrative,5-0 Pass,Chrystal Butterfield,Patrick Schaeffer,,,minutes/2026/2026-03-09/2026-03-09_city-council-meeting.md,minutes
2026-04-13,2026,City Council Meeting,Council,1,"to approve the March 10, 2025 and March 9, 2026 City Council Meeting Minutes as published",Procedural/Administrative,5-0 unanimous in favor Pass,Chrystal Butterfield,Lyndsay Longtin,,,minutes/2026/2026-04-13/2026-04-13_city-council-meeting.md,minutes
2026-04-13,2026,City Council Meeting,Council,2,to have the council acknowledge receipt of the monthly financial report as published,Other,5-0 unanimous in favor Pass,Chrystal Butterfield,Patrick Schaeffer,,,minutes/2026/2026-04-13/2026-04-13_city-council-meeting.md,minutes
2026-04-13,2026,City Council Meeting,Council,3,"to approve Ordinance 2026-O-02, Amending Side Yard Setbacks as described above and",Ordinance,unanimous in favor Pass,Chrystal Butterfield,Lyndsay Longtin,,,minutes/2026/2026-04-13/2026-04-13_city-council-meeting.md,minutes
2026-04-13,2026,City Council Meeting,Council,4,"to approve Ordinance 2026-O-03 with the amendments described by the City Attorney, and",Ordinance,unanimous in favor Pass,Lyndsay Longtin,Patrick Schaeffer,,,minutes/2026/2026-04-13/2026-04-13_city-council-meeting.md,minutes
2026-04-13,2026,City Council Meeting,Council,5,"to approve Resolution R2026-11, Authorizing participation in the C-PACE Program",Resolution,5-0 unanimous in favor Pass,Lyndsay Longtin,Patrick Schaeffer,,,minutes/2026/2026-04-13/2026-04-13_city-council-meeting.md,minutes
2026-04-13,2026,City Council Meeting,Council,6,"to approve the job description, authorize posting for at least two weeks, and appoint the hiring committee as described",Appointment,5-0 unanimous in favor Pass,Lyndsay Longtin,Chrystal Butterfield,,,minutes/2026/2026-04-13/2026-04-13_city-council-meeting.md,minutes
2026-04-13,2026,City Council Meeting,Council,7,"to table the three items—Community Impact Coordinator, Freelance Visual Storyteller, and IT Services Provider—until the May meeting",Procedural/Administrative,unanimous in favor Pass,Patrick Schaeffer,Chrystal Butterfield,,,minutes/2026/2026-04-13/2026-04-13_city-council-meeting.md,minutes
2026-04-13,2026,City Council Meeting,Council,8,to recess the City Council Meeting and move into Closed Session for the reason(s) indicated below,Procedural/Administrative,5-0 unanimous in favor Pass,Patrick Schaeffer,Chrystal Butterfield,,,minutes/2026/2026-04-13/2026-04-13_city-council-meeting.md,minutes
2026-04-13,2026,City Council Meeting,Council,9,"to adjourn the April 13, 2026, City Council Meeting",Procedural/Administrative,5-0 unanimous in favor Pass,Chrystal Butterfield,Patrick Schaeffer,,,minutes/2026/2026-04-13/2026-04-13_city-council-meeting.md,minutes
2026-05-11,2026,City Council Meeting,Council,1,"to approve the Minutes of the April 13, 2026, City Council Meeting",Procedural/Administrative,5-0 unanimous in favor Pass,Patrick Schaeffer,Chrystal Butterfield,,,minutes/2026/2026-05-11/2026-05-11_city-council-meeting.md,minutes
2026-05-11,2026,City Council Meeting,Council,2,"to approve the Tentative Budget for Fiscal Year 2026–2027 and to adopt Resolution R2026-13, approving the tentative budget for public release",Budget Amendment,5-0 unanimous in favor Pass,Patrick Schaeffer,Chrystal Butterfield,,,minutes/2026/2026-05-11/2026-05-11_city-council-meeting.md,minutes
2026-05-11,2026,City Council Meeting,Council,3,to not approve Ordinance 2026-O-04,Ordinance,5-0 unanimous in favor Pass,Chrystal Butterfield,Lorrin Colby Jr.,,,minutes/2026/2026-05-11/2026-05-11_city-council-meeting.md,minutes
2026-05-11,2026,City Council Meeting,Council,4,and,Other,5-0 unanimous in favor Pass,Patrick Schaeffer,Chrystal Butterfield,,,minutes/2026/2026-05-11/2026-05-11_city-council-meeting.md,minutes
2026-05-11,2026,City Council Meeting,Council,5,to approve Resolution R2026-12,Resolution,4-0 unanimous in favor Pass (abstain: Lorrin Colby Jr.),Patrick Schaeffer,Chrystal Butterfield,Lorrin Colby Jr.,Abstain,minutes/2026/2026-05-11/2026-05-11_city-council-meeting.md,minutes
2026-05-11,2026,City Council Meeting,Council,6,"to table Items J, K and L to another meeting, and moved Items D, E and F to the end of the Council Business Section to allow the discussion to then flow into updates from UPD first and then UFA",Procedural/Administrative,5-0 unanimous in favor Pass,Chrystal Butterfield,Patrick Schaeffer,,,minutes/2026/2026-05-11/2026-05-11_city-council-meeting.md,minutes
2026-05-11,2026,City Council Meeting,Council,7,to recess the City Council Meeting and move to a closed session,Procedural/Administrative,5-0 unanimous in favor Pass,Patrick Schaeffer,Lorrin Colby Jr.,,,minutes/2026/2026-05-11/2026-05-11_city-council-meeting.md,minutes
2026-05-11,2026,City Council Meeting,Council,8,to adjourn the City,Procedural/Administrative,5-0 unanimous in favor Pass,Chrystal Butterfield,,,,minutes/2026/2026-05-11/2026-05-11_city-council-meeting.md,minutes
2026-05-29,2026,City Council Special Meeting,Council,1,"for reconsideration. A second was acknowledged. Following that item, the Mayor requested a motion to adjourn. 4. ADJOURN A motion to adjourn was made by",Procedural/Administrative,5-0 Pass,Lyndsay Longtin,Chrystal Butterfield,,,minutes/2026/2026-05-25/2026-05-29_city-council-special-meeting.md,minutes
