application_id,app_key,body_id,name,rep_title
84,CDRA|s|minutes/2025/2025-07-14/2025-07-15_work-session-and-business-meeting.md|3,1,,MOTION: Board Member Birrell moved to ADJOURN the CDRA Meeting. The motion was seconded by Board Member Holton
85,Council|s|minutes/2025/2025-07-14/2025-07-15_work-session-and-business-meeting.md|5,2,,MOTION: Council Member Hyland moved to APPROVE Ordinance 447 – Confirming and Ratifying the “Creek Road West” Annexation. The motion was seconded by Council Member Birrell. Vote on Motion: Council Member Holton-Yes; Council Member Hyland-Yes; Council Member Birrell-Yes; Mayor Weichers-Yes
86,Council|s|minutes/2025/2025-08-18/2025-08-19_work-session-and-business-meeting.md|2,2,,MOTION: Council Member Newell moved to APPROVE Ordinance 441-A Approving a General Plan Amendment for .95 Acre of Realty at 3526 East Fort Union Boulevard from Residential Office to Residential Medium Density. The motion was seconded by Council Member Hyland. Vote on Motion: Council Member Hyland-Yes; Council Member Newell-Yes; Mayor Weichers-Yes
87,Council|s|minutes/2025/2025-08-18/2025-08-19_work-session-and-business-meeting.md|3,2,,MOTION: Council Member Hyland moved to APPROVE Ordinance 442-A Approving the Rezone of .95 Acre of Real Property Located at 3526 East Fort Union Boulevard from R-1-8 (Residential Single Family) to R-2-8 (Residential Multi-Family) and Amending the Zoning Map. The motion was seconded by Council Member Newell. Vote on Motion: Council Member Newell-Yes; Council Member Hyland-Yes; Mayor Weichers-Yes
88,Council|s|minutes/2025/2025-08-18/2025-08-19_work-session-and-business-meeting.md|4,2,,"MOTION: Council Member Hyland moved to APPROVE Resolution 2025-54 Approving a Development Agreement with Land Development, LLC. The motion was seconded by Council Member Newell. Vote on Motion: Council Member Newell-Yes; Council Member Hyland-Yes; Mayor Weichers-Yes"
89,CDRA|east fort union community reinvestment project area,1,East Fort Union Community Reinvestment Project Area,MOTION: Board Member Newell moved to APPROVE Resolution 2025-05 – Approving and Ratifying a “Real Property Purchase Agreement” and Related Documents for Realty within the Town Center at 2300 East Fort Union Community Reinvestment Project Area. The motion was seconded by Board Member Holton. Vote on Motion: Board Member Holton-Yes; Board Member Hyland-Yes; Board Member Newell-Yes; Board Member Birrell-Yes; Chair Weichers-Yes
90,CDRA|s|minutes/2025/2025-10-06/2025-10-07_work-session-and-business-meeting.md|3,1,,MOTION: Board Member Holton moved to ADJOURN the CDRA Meeting and move into a Closed Session to discuss the Purchase of Real Property. The motion was seconded by Board Member Hyland
91,CDRA|s|minutes/2025/2025-10-06/2025-10-07_work-session-and-business-meeting.md|7,1,,MOTION: Council Member Hyland moved to ADJOURN the Business Meeting and enter into the open CDRA Meeting. The motion was seconded by Council Member Holton
92,CDRA|s|minutes/2025/2025-10-06/2025-10-07_work-session-and-business-meeting.md|8,1,,MOTION: Council Member Hyland moved to ADJOURN the CDRA Meeting and enter into a Closed Session to discuss the Sale of Real Property. The motion was seconded by Council Member Holton
93,Council|s|minutes/2025/2025-10-20/2025-10-21_planning-commission.md|4,2,,MOTION: Council Member Hyland moved to APPROVE Ordinance 439 Amending Title 19 of the City’s Code of Ordinances. The motion was seconded by Council Member Newell. Vote on Motion: Council Member Hyland-Yes; Council Member Newell-Yes; Council Member Holton- Yes; Mayor Weichers-Yes
94,CDRA|s|minutes/2025/2025-11-17/2025-11-18_board-of-canvassers.md|3,1,,MOTION: Council Member Hyland moved to ADJOURN the CDRA Meeting. The motion was seconded by Council Member Holton
95,Council|s|minutes/2025/2025-11-17/2025-11-18_board-of-canvassers.md|5,2,,MOTION: Council Member Birrell moved to APPROVE Ordinance 449 Confirming and Ratifying the “Creek Road West” Annexation. The motion was seconded by Council Member Hyland. Vote on Motion: Council Member Hyland-Yes; Council Member Newell-Yes; Council Member Birrell- Yes; Council Member Holton-Yes; Mayor Weichers-Yes
96,Council|s|minutes/2025/2025-11-17/2025-11-18_board-of-canvassers.md|8,2,,MOTION: Council Member Birrell moved to APPROVE Ordinance 452 Approving a General Plan Amendment for .48 Acre of Realty at 3425 East Bengal Boulevard from Neighborhood Commercial to Residential Medium Density. The motion was seconded by Council Member Hyland. Vote on Motion: Council Member Holton-Yes; Council Member Hyland-Yes; Council Member Newell-Yes; Council Member Birrell-Yes; Mayor Weichers-Yes
97,Council|s|minutes/2025/2025-11-17/2025-11-18_board-of-canvassers.md|9,2,,MOTION: Council Member Birrell moved to APPROVE Ordinance 453 Approving the Re-zone of .48 Acre of Real Property Located at 3425 East Bengal Boulevard from NC (Neighborhood Commercial) to RM (Residential Multi-Family) and Amending the Zoning Map. The motion was seconded by Council Member Holton. Vote on Motion: Council Member Hyland-Yes; Council Member Newell-Yes; Council Member Birrell-Yes; Council Member Holton-Yes; Mayor Weichers- Yes
98,Council|s|minutes/2025/2025-12-15/2025-12-16_work-session-and-business-meeting.md|2,2,,MOTION: Council Member Holton moved to APPROVE Ordinance 454 Amending Chapter 8.13 (Chickens) of the Cottonwood Heights Code. The motion was seconded by Council Member Hyland. Vote on Motion: Council Member Holton-Yes; Council Member Hyland-Yes; Council Member Newell-Yes; Council Member Birrell-Yes
99,Council|canyon cove subdivision,2,Canyon Cove Subdivision,MOTION: Council Member Birrell moved to APPROVE Resolution 2026-03 Amending a Development Agreement for Canyon Cove Subdivision. The motion was seconded by Council Member Hyland. Vote on Motion: Council Member Holton-Yes; Council Member Hyland-Yes; Council Member Newell-Yes; Council Member Birrell-Yes; Mayor Bennion-Yes
100,CDRA|s|minutes/2026/2026-01-19/2026-01-20_planning-commission.md|3,1,,MOTION: Board Member Hyland moved to ADJOURN the CDRA Meeting. The motion was seconded by Board Member Birrell
101,CDRA|s|minutes/2026/2026-03-02/2026-03-03_work-session-and-business-meeting.md|2,1,,MOTION: Board Member Newell moved to ADJOURN the CDRA Meeting and move into a Closed Session to discuss the Purchase of Real Property. The motion was seconded by Board Member Hyland
102,Council|s|minutes/2026/2026-06-15/2026-06-16_work-session-and-business-meeting.md|7,2,,MOTION: Council Member Birrell moved to APPROVE 2026-39 Approving an Amendment to a Transportation and Land Use Connection Agreement Through Wasatch Front Regional Council. The motion was seconded by Council Member Holton. Vote on Motion: Council Member Newell- Yes; Council Member Birrell-Yes; Council Member Holton-Yes; Council Member Hyland-Yes; Mayor Bennion-Yes
103,PlanningCommission|s|minutes/2020/2020-01-06/2020-01-08_planning-commission.md|2,3,,"MOTION: Commissioner Bevan moved to approve Project CUP-19-019 based on the findings 40 outlined in the staff report and subject to the following: 42 Findings of Fact: 44 1. That the proposed use is one of the conditional uses specifically listed in the zoning 45 district in which it is to be located; APPROVED - Cottonwood Heights Planning Commission Meeting – 01/08/2020 4 1 Finding of Fact: The property located at 6970 S. 3000 E. is located in the NC – 2 Neighborhood Commercial zone and office, mixed-use residential, and bed and 3 breakfast uses are a conditional use within that zone. 5 2. Th"
104,PlanningCommission|s|minutes/2020/2020-01-06/2020-01-08_planning-commission.md|3,3,,MOTION: Commissioner Rhodes to moved to forward a recommendation of approval to the City 35 Council for Project ZMA-19-006 based on the following: 37 Findings: 39 1. The proposed zoning is compatible with the goals of the General Plan. 41 2. A public hearing was held in accordance with local and state requirements. 43 3. The proposed uses described in the report are conditional uses within the NC 44 (Neighborhood Commercial) zone. APPROVED - Cottonwood Heights Planning Commission Meeting – 01/08/2020 9 1 Exclusions: 3 1. Vaping; 5 2. Tobacco; 7 3. Marijuana; 9 4. CBD; 11 5. Tattoo; 13 6. Quick
105,PlanningCommission|s|minutes/2020/2020-03-02/2020-03-04_planning-commission.md|2,3,,"Commissioner Rhodes moved to approve Project LLA-20-001 based on the following findings: 3 1. The proposed subdivision is in compliance with all provisions of Title 12 – 4 Subdivisions and Title 19 –Zoning. 6 2. Proper notice was given in accordance with local and state requirements. 8 3. A public hearing was held in accordance with local and state requirements. 10 Commissioner Bevan seconded the motion. Vote on motion: Commissioner Allen-Aye, 11 Commissioner Ryser-Aye, Commissioner Coutts-Aye, Commissioner Mills-Aye, Commissioner 12 Rhodes-Aye, Commissioner Bevan-Aye, Chair Griffin-Aye"
106,PlanningCommission|s|minutes/2020/2020-03-02/2020-03-04_planning-commission.md|3,3,,"Commissioner Bevan moved to approve Project CUP-20-003 based on the following findings: 31 1. The proposed use described in the report is a conditional use within the NC – 32 Neighborhood Commercial zone. 34 2. A public hearing was held in accordance with local and state requirements. 36 Commissioner Rhodes seconded the motion. Vote on motion: Commissioner Allen-Aye, 37 Commissioner Ryser-Aye, Commissioner Coutts-Aye, Commissioner Mills-Aye, Commissioner 38 Rhodes-Aye, Commissioner Bevan-Aye, Chair Griffin-Aye"
107,PlanningCommission|s|minutes/2020/2020-03-02/2020-03-04_planning-commission.md|4,3,,"Commissioner Rhodes moved to approve CUP-20-004 based on the following findings: 10 1. The proposed use described in the report is a conditional use within the NC – 11 Neighborhood Commercial zone. 13 2. A public hearing was held in accordance with local and state requirements. 15 Commissioner Coutts seconded the motion. Vote on motion: Commissioner Allen-Aye, 16 Commissioner Ryser-Aye, Commissioner Coutts-Aye, Commissioner Mills-Aye, Commissioner 17 Rhodes-Aye, Commissioner Bevan-Aye, and Chair Griffin-Aye"
108,PlanningCommission|s|minutes/2020/2020-07-13/2020-07-15_planning-commission.md|4,3,,"Commissioner Ryser moved to approve Project CUP-20-009 subject to the following: 43 Conditions: 45 1. A building permit must be obtained from the city prior to construction of the 46 facility. Cottonwood Heights Planning Commission Meeting – 07/15/2020 7 2 2. As part of the building permit application, the applicant must submit a certificate 3 from a licensed professional engineer certifying that the design of the facility 4 meets all applicable standards for the facility, including, but not limited to: 5 electrical safety, material, and design integrity, seismic safety, etc. 7 3. The antenna"
109,PlanningCommission|s|minutes/2020/2020-08-03/2020-08-05_planning-commission.md|2,3,,"Commissioner Wilde moved to approve GPA-20-002, Bonneville Shoreline Trail Access Master 46 Plan and forward it to the City Council, subject to the following conditions: Cottonwood Heights Planning Commission Meeting – 08/05/2020 19 2 1. Only one of the shown local access points is required to be implemented or 3 constructed. 5 2. A recommendation shall be added to the Master Plan to convert parking currently 6 at the Ferguson Canyon Trailhead into accessible parking only for use of the 7 amphitheater, with all trail parking relegated to Regional Trailhead Site #3. 9 Commissioner Bevan seconde"
110,PlanningCommission|s|minutes/2020/2020-10-05/2020-10-07_planning-commission.md|2,3,,Commissioner Wilde moved to forward a recommendation of approval to the City Council for 33 project ZMA-20-003 based on the following: 35 Findings: 37 • The proposed zoning is compatible with the goals of the General Plan. 38 • The application was made pursuant to 19.90 of the Cottonwood Heights City Code. 39 • A public hearing was held in accordance with local and state requirements. 41 Condition: 43 1. Only Parcel 003 will be rezoned to the MU (Mixed Use) zone. The other smaller 44 parcels will be excluded from the rezone. Cottonwood Heights Planning Commission Meeting – 10/07/2020 8 1 Commi
111,PlanningCommission|s|minutes/2020/2020-10-05/2020-10-07_planning-commission.md|3,3,,Commissioner Mills moved to approve Project SUB-18-006 subject to the following: 22 Conditions: 24 1. Obtain written approval from the Tanner Ditch Company. Coordinate with the 25 Tanner Ditch company to prepare and provide an easement for the adjacent 26 properties that use the existing irrigation gate on the Tanner Ditch. 28 2. The final plat must include the RO setbacks on Lot 101 and the RR-1-21 29 setbacks on Lot 102. 31 3. The final plat must clearly label all areas with existing slopes steeper than 30%. 33 4. Obtain a floodplain development permit from Salt Lake County Flood Control. 35
112,PlanningCommission|s|minutes/2021/2021-03-01/2021-03-03_planning-commission.md|2,3,,"Commissioner Rhodes moved to approve Project SPL-21-002 based on the following: Findings: The proposed use described in the report is a permitted use within the MU-Mixed Use Zone. A public hearing was held in accordance with local and state requirements. A Certificate of Design Compliance was issued by the ARC on February 25, 2021. Commissioner Mills seconded the motion. Vote on motion: Dan Mills-Aye, Lucy Anderson-Aye, Jessica Chappell-Aye, Jesse Allen-Aye, Craig Bevan-Aye, Douglas Rhodes-Aye, Chair Chris Coutts-Aye"
113,PlanningCommission|s|minutes/2021/2021-04-19/2021-04-21_planning-commission.md|2,3,,"Commissioner Mills moved to approve Project SUB-21-001 with the condition that prior to final 39 plat approval, all subdivision requirements and departmental comments be met in full. 40 Commissioner Wilde seconded the motion. Vote on motion: Commissioner Anderson-Aye, 41 Commissioner Rhodes-Aye, Commissioner Chappell-Aye, Commissioner Wilde-Aye, Commission 42 Mills-Aye, Chair Coutts-Aye"
114,PlanningCommission|s|minutes/2021/2021-04-19/2021-04-21_planning-commission.md|6,3,,"Commissioner Rhodes moved to recommend approval of Project CUP-21-007 to the City Council 46 based on the following Findings of Approval: Cottonwood Heights Planning Commission Meeting – 04/21/2021 9 1 • The proposed use described in the report is a conditional use within the Neighborhood 2 Commercial Zone. 3 • A public hearing was held in accordance with local and state requirements. 5 Commissioner Wilde seconded the motion. Vote on motion: Commissioner Anderson-Aye, 6 Commissioner Rhodes-Aye, Commissioner Chappell-Aye, Commissioner Wilde-Aye, Commission 7 Mills-Aye, Chair Coutts-Aye"
115,PlanningCommission|s|minutes/2021/2021-08-02/2021-08-04_planning-commission.md|3,3,,"Commissioner Wilde moved to approve Project CUP-21-011 with the following: 17 1. No business license may be approved until the City Code has been amended to 18 include home occupations as a conditional use in the R-1-6 zone. 20 2. The applicant shall obtain and maintain an approved business license with 21 Cottonwood Heights. 23 3. Customers must use provided off-street parking, as the business may not rely 24 upon any on-street parking. Customers must be made aware of these parking 25 restrictions. 27 4. Approval of this home occupation is subject to review upon complaint. 29 5. Signage must"
116,PlanningCommission|s|minutes/2021/2021-08-02/2021-08-04_planning-commission.md|5,3,,Commissioner Wilde moved to forward a recommendation of approval to the City Council for 44 the General Plan Land Use Map Amendment for Project ZMA-21-003 subject to the following: Cottonwood Heights Planning Commission Meeting – 08/04/2021 8 1 Findings: 3 1. The proposed zoning and land use designations are compatible with the goals of 4 the General Plan. 6 2. The application was made pursuant to 19.90 of Cottonwood Heights City Code. 8 3. A public hearing was held in accordance with local and state requirements. 10 Commissioner Chappell seconded the motion. Vote on motion: Commissioner Bevan
117,PlanningCommission|s|minutes/2021/2021-08-02/2021-08-04_planning-commission.md|6,3,,"Commissioner Ebbeler moved to forward a recommendation of approval to the City Council for 16 the General Plan Zone Amendment portion of Project ZMA-21-003. Commissioner Anderson 17 seconded the motion. Vote on motion: Commissioner Bevan-Aye, Commissioner Anderson- 18 Aye, Commissioner Chappell-Aye, Commissioner Mills-Aye, Commissioner Ebbeler-Aye, 19 Commissioner Wilde-Aye, Chair Coutts-Aye"
118,PlanningCommission|s|minutes/2021/2021-11-29/2021-12-01_planning-commission.md|3,3,,Commissioner Mills moved to approve Project CUP-21-06 subject to the following: 17 Conditions: 19 1. The applicant may not use any portion of the East Jordan Canal Trail for parking 20 or other business uses. 22 2. The right-in/right-out parking lot striping be maintained unless otherwise 23 required by the City. 25 Findings: 27 1. The proposed use described in the Staff Report is a Conditional Use within the 28 Neighborhood Commercial zone. 30 2. A public hearing was held in accordance with local and State requirements. 32 Commissioner Wilde seconded the motion. Vote on motion: Commissioner W
119,PlanningCommission|s|minutes/2022/2022-01-17/2022-01-19_planning-commission.md|4,3,,"Commissioner Mills moved to approve Project LOT-21-001, based on the following: 37 Findings: 39 1. The proposed subdivision meets the applicable provisions of the Cottonwood 40 Heights subdivision ordinance and the Cottonwood Heights zoning ordinance; 42 2. Proper notice was given in accordance with local and state requirements; 44 3. A public hearing was held in accordance with local and state requirements. Cottonwood Heights Planning Commission Meeting – 01/19/2022 8 1 Commissioner Ebbeler seconded the motion. Vote on motion: Commissioner Chappell-Aye; 2 Commissioner Anderson-Aye; Commission"
120,PlanningCommission|s|minutes/2022/2022-01-17/2022-01-19_planning-commission.md|5,3,,"Commissioner Allen moved to approve Project SUB-21-007, a 17-home Planned Unit 22 Development and Preliminary Plat approval at 3625 East Doverhill Drive, subject to the 23 conditions and findings in the Staff Report, dated January 19, 2022, with the addition of 24 Conditions of Approval #12, #13 and #14. The conditions and findings were as follows: 26 Conditions of Approval: 28 1. Prior to final construction plan approval and/or final plat recordation, the 29 following additional information is required to be approved by the City: 31 a. All sensitive lands hazards reports, pursuant to City Ord"
121,PlanningCommission|s|minutes/2022/2022-02-28/2022-03-02_planning-commission.md|3,3,,"Commissioner Chappell moved to recommend APPROVAL to the City Council of the General Plan 20 Land Use Map Amendment portion of Project ZMA-22-001 based on the following: 22 Findings: 24 1. The proposed zoning and land use designations are compatible with the goals of the 25 General Plan. 27 2. The application was pursuant to 19.90 of Cottonwood Heights City Code. 29 3. A public hearing was held in accordance with local and state requirements. 31 Commissioner Wilde seconded the motion. Vote on motion: Commissioner Wilde-Aye, 32 Commissioner Mills-Aye, Commissioner Andersen-Aye, Commissioner Cha"
122,PlanningCommission|s|minutes/2022/2022-02-28/2022-03-02_planning-commission.md|4,3,,Commissioner Anderson moved to forward a recommendation of approval to the City Council for 36 the General Plan Zone Map Amendment portion of Project ZMA-22-001 based on the following: 38 Findings: 40 1. The proposed zoning and land use designations are compatible with the goals of the 41 General Plan. 43 2. The application was made pursuant to 19.90 of Cottonwood Heights City Code. 45 3. A public hearing was held in accordance with local and state requirements. Cottonwood Heights Planning Commission Meeting – 03/02/2022 8 1 Commissioner Ebbeler seconded the motion: Vote on motion: Commissione
123,PlanningCommission|s|minutes/2022/2022-05-30/2022-06-01_planning-commission.md|2,3,,Commissioner Wilde moved to forward a recommendation of approval to the City Council for 12 Project ZMA-22-002 based on the following: 14 Findings: 16 1. The proposed zoning designation is compatible with the goals of the General Plan 17 and the General Plan land use designation for the subject property. 19 2. The application was made pursuant to 19.90 of CH City Code. 21 3. A public hearing was held in accordance with local and state requirements. 23 Commissioner Ebbeler raised concern about whether the decision would trigger a provision in City 24 Code to specify that a General Plan applicat
124,PlanningCommission|s|minutes/2022/2022-08-01/2022-08-03_planning-commission.md|3,3,,"Commissioner Ebbeler moved to approve Project SPL-22-002, based on the following findings: 20 1. The proposed use described in the report is a permitted use within the Public 21 Facilities (PF) zone. 23 2. A public hearing was held in accordance with local and state requirements. 25 Commissioner Chappell seconded the motion. Vote on motion: Commissioner Ebbeler-Aye; 26 Commissioner Steinman-Aye; Commissioner Anderson-Aye; Commissioner Chappell-Aye; 27 Commissioner Shelton-Aye; Commissioner Mills-Aye; Chair Allen-Aye"
125,PlanningCommission|s|minutes/2022/2022-10-17/2022-10-19_planning-commission.md|3,3,,Commissioner Mills moved to approve Project CUP-22-011 based on the following: 35 Conditions: 37 1. A Building Permit shall be obtained and all necessary inspections shall be 38 completed. The permit application shall be made to the City within 30 days of 39 any final Planning Commission action to ensure timely adherence to this 40 condition. 42 2. The fence shall not be enclosed with a roof and utilized as a structure. It shall 43 continually comply with the definition of ‘fence’ as found in Chapter 19.76.050.E 44 of the City’s zoning ordinance. Cottonwood Heights Planning Commission Meeting
126,PlanningCommission|s|minutes/2023/2023-01-02/2023-01-04_planning-commission.md|6,3,,"Commissioner Mills moved to approve Project SUB-22-005 with the following conditions: 31 1. Prior to final construction plan approval/final plat recordation, the following 32 information is required to be approved by the City: 34 a. All Sensitive Lands Hazards Reports. 36 b. A Final Plat and Plan reflecting all review comments and technical code 37 requirements from any applicable City department. 39 c. A Traffic Impact Memo. 41 d. Utility Will-Serve Letters and approved Final Utility Plans. 43 2. Architectural Review Commission review of proposed PUD prior to final plat 44 approval. 46 3. Tra"
127,PlanningCommission|s|minutes/2023/2023-06-05/2023-06-07_planning-commission.md|3,3,,"Commissioner Smith moved to APPROVE SUB-23-002 subject to the following: 24 Conditions: 26 1. The project must comply with all review comments provided by staff during the 27 technical review of the final plat. 29 2. The final plat shall be recorded with Salt Lake County. 31 Commissioner Ebbeler seconded the motion. Vote on motion: Commissioner Mills-Aye, 32 Commissioner Anderson-Aye, Commissioner Chappell-Aye, Commissioner Ebbeler-Aye, 33 Commissioner Shelton-Aye, Commissioner Smith-Aye, Chair Allen-Aye"
128,PlanningCommission|s|minutes/2023/2023-07-17/2023-07-19_planning-commission.md|2,3,,"Commissioner Steinman moved to recommend APPROVAL to the City Council of the General 46 Plan Land Use Map Amendment portion of Project ZMA-23-001 based on the findings and Cottonwood Heights Planning Commission Meeting – 07/19/2023 10 1 recommendations listed in the staff report dated July 19, 2023. Commissioner Smith seconded 2 the motion. Vote on motion: Commissioner Chappell-Aye, Commissioner Steinman-Aye, 3 Commissioner Smith-Aye, Commissioner Shelton-Aye, Commissioner Ebbeler-Aye, Chair 4 Mills-Aye"
129,PlanningCommission|s|minutes/2023/2023-07-17/2023-07-19_planning-commission.md|3,3,,"Commissioner Shelton moved to recommend APPROVAL to the City Council of the Zoning 7 Map Amendment portion of Project ZMA-23-001 based on the findings and recommendations 8 listed in the staff report dated July 19, 2023. Commissioner Smith seconded the motion. Vote 9 on motion: Commissioner Chappell-Aye, Commissioner Steinman-Aye, Commissioner Smith- 10 Aye, Commissioner Shelton-Aye, Commissioner Ebbeler-Aye, Chair Mills-Aye"
130,PlanningCommission|s|minutes/2023/2023-09-04/2023-09-06_planning-commission.md|2,3,,"Commissioner Anderson moved to APPROVE Project CUP-23-012, subject to the following: 34 Findings: 36 1. The proposed use is one of the conditional uses specifically listed in the zoning 37 district in which it is to be located. 39 2. Such use will not, under the circumstances of the particular case, be detrimental 40 to the health, safety, comfort, order, or general welfare of persons residing or 41 working in the vicinity. 43 3. The use will comply with the intent, spirit, and regulations of this title and will be 44 compatible with and implement the planning goals and objectives of the City"
131,PlanningCommission|s|minutes/2023/2023-12-04/2023-12-06_planning-commission.md|2,3,,"Commissioner Ebbeler moved to APPROVE Project SUB-23-005 based on the following: Findings: 1. The amendment is essentially a minor lot line adjustment intended to remedy a survey discrepancy. 2. Because the lot line adjustment affects the outer boundary of a subdivision, a subdivision amendment application is required. 3. All affected properties are owned by the Brady Family, represented by David Johnson. As such, neighbor consent isn’t required. Commissioner Anderson seconded the motion. Vote on motion: Commissioner Anderson-Yes, Commissioner Poulson-Yes, Commissioner Shelton-Yes, Commissione"
132,PlanningCommission|s|minutes/2024/2024-01-15/2024-01-17_planning-commission.md|2,3,,"Commissioner Chappel moved to forward a recommendation of APPROVAL for Project ZMA- 23-002 subject to the following: Findings: 1. A Zoning Map Amendment to R-1-10 would bring the property into conformity with the minimum lot size requirement, whereas the property currently does not comply with this requirement for the underlying RR-1-21 zone. 2. The proposed Zoning Map Amendment is consistent with the Land Use Map's designation of this property as ""Low-Density Residential."" 3. The proposed zoning map amendment is consistent and compatible with the surrounding neighborhood. 4. The application w"
133,PlanningCommission|s|minutes/2024/2024-02-05/2024-02-07_planning-commission.md|2,3,,MOTION: Commissioner Smith moved to forward a recommendation of APPROVAL to the City Council for Project ZTA-24-001 based on the following conditions: 1. Update the definition or terminology surrounding places of worship to be a more broad term rather than specifying some that may be denominational. Language should also specify allowances for a monument sign on those properties that are limited to those with a primary use as a place of worship. 2. Consensus on the Accessory Building Regulations shall include a regulation that Accessory Buildings shall be no more than 25% of the rear yard and 7
134,PlanningCommission|s|minutes/2024/2024-08-05/2024-08-07_planning-commission.md|2,3,,"Commissioner Anderson moved to APPROVE Project SPL-24-001 based on the following: Findings: 1. The proposed private access gate is located entirely within a private portion of a subdivision. Cottonwood Heights Planning Commission Meeting – 08/07/24 10 2. The location of the proposed gate does not propose any substantial concerns related to traffic or vehicular queues and does not present any significant circulation concerns, as the gate only impacts three lots. 3. The gate must be reviewed and approved by the Fire Department and meet Fire Code requirements for emergency access. Typically, this"
135,PlanningCommission|s|minutes/2024/2024-10-14/2024-10-16_planning-commission.md|2,3,,"Commissioner Steinman moved to APPROVE Project CUP-24-016 based on the following: Findings: 1. That the proposed use is one of the Conditional Uses specifically listed in the zoning district in which it is to be located. 2. That such use will not, under the circumstances of the particular case, be detrimental to the health, safety, comfort, order, or general welfare of persons residing or working in the vicinity. 3. That the use will comply with the intent, spirit, and regulations of this title and will be compatible with and implement the planning goals and objectives of the City. 4. That the"
136,PlanningCommission|s|minutes/2025/2025-01-06/2025-01-08_planning-commission.md|3,3,,"stated that based on Staff’s recommendation they would table the item to a February meeting. Commissioner moved to CONTINUE Project ZTA-24-005 – Introduction and Public Hearing for a Request by Rockworth Companies to Modify Portions of the Adopted Planned Development District (“PDD”) Ordinance which Governs the Rockworth Gravel Pit at 6995 South Wasatch Boulevard to the February 5, 2025 Planning Commission Meeting. Commissioner Mills seconded the motion. Vote on Motion: Commissioner Shelton-Yes; Commissioner Mills-Yes; Commissioner Smith-Yes; Commissioner Poulson-Yes; Vice-Chair Steinman-Yes"
137,PlanningCommission|s|minutes/2025/2025-04-14/2025-04-16_planning-commission.md|2,3,,"Commissioner Shelton moved to APPROVE Project CUP-25-003 based on the following: Findings: 1. A public hearing is being held in accordance with local and state requirements. 2. The application was made pursuant to Title 19 of Cottonwood Heights City Code. 3. Public noticing for this project was provided in accordance with local and state requirements. 4. That the proposed use is one of the conditional uses specifically listed in the zoning district in which it is to be located. 5. That such use will not, under the circumstances of the particular case, be detrimental to the health, safety, comf"
138,PlanningCommission|s|minutes/2025/2025-06-02/2025-06-04_planning-commission.md|2,3,,"Commissioner Steinman moved to forward a recommendation of APPROVAL to the City Council for a City-Initiated Zoning Text Amendment to Modify Language within Chapter 19.37 NC – Neighborhood Commercial, Project ZTA-25-001, based on the Findings and Recommendations listed in the Staff Report dated June 4, 2025. Commissioner Mills seconded the motion. Vote on Motion: Commissioner Mills-Yes; Commissioner Steinman-Yes; Commissioner Poulson-Yes; Commissioner Barnes-Yes; Commissioner Shelton-Yes; Commissioner Smith-Yes; Chair Anderson-Yes"
139,PlanningCommission|canyon centre subdivision,3,Canyon Centre Subdivision,"Commissioner Anderson moved to APPROVE Project SUB-26-001, 001, a request by Chris Ensign with Encore Development, LLC, to amend Unit 2B of the Canyon Centre Condominiums Amended #1 Plat and a portion of Lot 1 of the Canyon Centre Subdivision Plat to plat 36 previously approved residential units (City File CUP-24-016) in a condominium form of ownership at 7367 South Canyon Centre Parkway, subject to the Findings and Conditions listed in the Staff Report dated February 4, 2026, as amended to require the electrical junction box and related infrastructure identified in Conditional of Approval 3 t"
