date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2020-01-02,2020,"January 2, 2020",PlanningCommission,1,to approve the Findings of Fact for The Spa Lounge,Land-Use/Zoning,"A voice vote was made, motion passed 4-0",Phil Markham,,,,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md
2020-01-02,2020,"January 2, 2020",PlanningCommission,2,"to approve Preliminary and Final Subdivision for Fireclay Phase 3 Subdivision subject to the following conditions: 1. The project shall meet the following Murray City Engineering requirements: a) Meet City subdivision requirements. b) Provide 4250 South and Fireclay Avenue right-of-way dedications. c) Provide standard public utility easement’s (PUE) on lots (5’ side yard, 10’ front and rear)",Land-Use/Zoning,Motion passed 4-0,Lisa Milkavich,Phil Markham,Lisa Milkavich,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md
2020-01-02,2020,"January 2, 2020",PlanningCommission,2,"to approve Preliminary and Final Subdivision for Fireclay Phase 3 Subdivision subject to the following conditions: 1. The project shall meet the following Murray City Engineering requirements: a) Meet City subdivision requirements. b) Provide 4250 South and Fireclay Avenue right-of-way dedications. c) Provide standard public utility easement’s (PUE) on lots (5’ side yard, 10’ front and rear)",Land-Use/Zoning,Motion passed 4-0,Lisa Milkavich,Phil Markham,Sue Wilson,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md
2020-01-02,2020,"January 2, 2020",PlanningCommission,2,"to approve Preliminary and Final Subdivision for Fireclay Phase 3 Subdivision subject to the following conditions: 1. The project shall meet the following Murray City Engineering requirements: a) Meet City subdivision requirements. b) Provide 4250 South and Fireclay Avenue right-of-way dedications. c) Provide standard public utility easement’s (PUE) on lots (5’ side yard, 10’ front and rear)",Land-Use/Zoning,Motion passed 4-0,Lisa Milkavich,Phil Markham,Phil Markham,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md
2020-01-02,2020,"January 2, 2020",PlanningCommission,2,"to approve Preliminary and Final Subdivision for Fireclay Phase 3 Subdivision subject to the following conditions: 1. The project shall meet the following Murray City Engineering requirements: a) Meet City subdivision requirements. b) Provide 4250 South and Fireclay Avenue right-of-way dedications. c) Provide standard public utility easement’s (PUE) on lots (5’ side yard, 10’ front and rear)",Land-Use/Zoning,Motion passed 4-0,Lisa Milkavich,Phil Markham,Ned Hacker,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md
2020-01-02,2020,"January 2, 2020",PlanningCommission,3,to forward a recommendation of approval to the City Council for the requested amendment to the Zoning Map from R-1-8 (Residential Single Family) to C-D (Commercial Development) for the property located at 61 East 6100 South,Land-Use/Zoning,Motion passed 4-0,Phil Markham,,Lisa Milkavich,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md
2020-01-02,2020,"January 2, 2020",PlanningCommission,3,to forward a recommendation of approval to the City Council for the requested amendment to the Zoning Map from R-1-8 (Residential Single Family) to C-D (Commercial Development) for the property located at 61 East 6100 South,Land-Use/Zoning,Motion passed 4-0,Phil Markham,,Sue Wilson,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md
2020-01-02,2020,"January 2, 2020",PlanningCommission,3,to forward a recommendation of approval to the City Council for the requested amendment to the Zoning Map from R-1-8 (Residential Single Family) to C-D (Commercial Development) for the property located at 61 East 6100 South,Land-Use/Zoning,Motion passed 4-0,Phil Markham,,Phil Markham,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md
2020-01-02,2020,"January 2, 2020",PlanningCommission,3,to forward a recommendation of approval to the City Council for the requested amendment to the Zoning Map from R-1-8 (Residential Single Family) to C-D (Commercial Development) for the property located at 61 East 6100 South,Land-Use/Zoning,Motion passed 4-0,Phil Markham,,Ned Hacker,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md
2020-01-02,2020,"January 2, 2020",PlanningCommission,4,to grant a one-year extension approval or the Jefferson Court Subdivision subject to the original conditions of approval: 1. The applicant shall meet all requirements of the Murray City Engineer including the following: o The applicant shall meet City Subdivision and Flag Lot standards. o The applicant shall provide road and sidewalk dedications,Land-Use/Zoning,Motion passed 4-0,Sue Wilson,Lisa Milkavich,Lisa Milkavich,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md
2020-01-02,2020,"January 2, 2020",PlanningCommission,4,to grant a one-year extension approval or the Jefferson Court Subdivision subject to the original conditions of approval: 1. The applicant shall meet all requirements of the Murray City Engineer including the following: o The applicant shall meet City Subdivision and Flag Lot standards. o The applicant shall provide road and sidewalk dedications,Land-Use/Zoning,Motion passed 4-0,Sue Wilson,Lisa Milkavich,Sue Wilson,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md
2020-01-02,2020,"January 2, 2020",PlanningCommission,4,to grant a one-year extension approval or the Jefferson Court Subdivision subject to the original conditions of approval: 1. The applicant shall meet all requirements of the Murray City Engineer including the following: o The applicant shall meet City Subdivision and Flag Lot standards. o The applicant shall provide road and sidewalk dedications,Land-Use/Zoning,Motion passed 4-0,Sue Wilson,Lisa Milkavich,Phil Markham,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md
2020-01-02,2020,"January 2, 2020",PlanningCommission,4,to grant a one-year extension approval or the Jefferson Court Subdivision subject to the original conditions of approval: 1. The applicant shall meet all requirements of the Murray City Engineer including the following: o The applicant shall meet City Subdivision and Flag Lot standards. o The applicant shall provide road and sidewalk dedications,Land-Use/Zoning,Motion passed 4-0,Sue Wilson,Lisa Milkavich,Ned Hacker,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md
2020-01-02,2020,"January 2, 2020",PlanningCommission,5,to adjourn,Procedural/Administrative,"A voice vote was made, motion passed 4-0",Phil Markham,Sue Wilson,,,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,1,"to approve the Minutes from the December 19, 2019 Planning Commission Meeting",Procedural/Administrative,"A voice vote was made, motion passed 6-0",Travis Nay,Phil Markham,,,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,2,"to approve the Conditional Use Permit to allow the construction and/or operation of an Accessory Dwelling Unit at 6271 South Sunset Links Drive, subject to the following conditions: The project shall comply with all applicable building and fire codes standards. Interconnected smoke detectors and CO sensors shall be provided throughout the house. The property owner shall obtain a building permit for any proposed remodeling or construction on the site",Land-Use/Zoning,Motion passed 6-0,Lisa Milkavich,Sue Wilson,Lisa Milkavich,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,2,"to approve the Conditional Use Permit to allow the construction and/or operation of an Accessory Dwelling Unit at 6271 South Sunset Links Drive, subject to the following conditions: The project shall comply with all applicable building and fire codes standards. Interconnected smoke detectors and CO sensors shall be provided throughout the house. The property owner shall obtain a building permit for any proposed remodeling or construction on the site",Land-Use/Zoning,Motion passed 6-0,Lisa Milkavich,Sue Wilson,Sue Wilson,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,2,"to approve the Conditional Use Permit to allow the construction and/or operation of an Accessory Dwelling Unit at 6271 South Sunset Links Drive, subject to the following conditions: The project shall comply with all applicable building and fire codes standards. Interconnected smoke detectors and CO sensors shall be provided throughout the house. The property owner shall obtain a building permit for any proposed remodeling or construction on the site",Land-Use/Zoning,Motion passed 6-0,Lisa Milkavich,Sue Wilson,Phil Markham,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,2,"to approve the Conditional Use Permit to allow the construction and/or operation of an Accessory Dwelling Unit at 6271 South Sunset Links Drive, subject to the following conditions: The project shall comply with all applicable building and fire codes standards. Interconnected smoke detectors and CO sensors shall be provided throughout the house. The property owner shall obtain a building permit for any proposed remodeling or construction on the site",Land-Use/Zoning,Motion passed 6-0,Lisa Milkavich,Sue Wilson,Maren Patterson,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,2,"to approve the Conditional Use Permit to allow the construction and/or operation of an Accessory Dwelling Unit at 6271 South Sunset Links Drive, subject to the following conditions: The project shall comply with all applicable building and fire codes standards. Interconnected smoke detectors and CO sensors shall be provided throughout the house. The property owner shall obtain a building permit for any proposed remodeling or construction on the site",Land-Use/Zoning,Motion passed 6-0,Lisa Milkavich,Sue Wilson,Travis Nay,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,2,"to approve the Conditional Use Permit to allow the construction and/or operation of an Accessory Dwelling Unit at 6271 South Sunset Links Drive, subject to the following conditions: The project shall comply with all applicable building and fire codes standards. Interconnected smoke detectors and CO sensors shall be provided throughout the house. The property owner shall obtain a building permit for any proposed remodeling or construction on the site",Land-Use/Zoning,Motion passed 6-0,Lisa Milkavich,Sue Wilson,Ned Hacker,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,3,"to grant Final Subdivision approval for Phase 2 of the Wynwood Subdivision on property located at 6604, 6628 & 6652 South 700 West subject to the following conditions: 1. The project shall meet Murray City Engineering requirements including the following: a) Meet City subdivision requirements. b) Meet City drainage requirements. On-site detention/retention is required",Land-Use/Zoning,Motion passed 6-0,Maren Patterson,Lisa Milkavich,Maren Patterson,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,3,"to grant Final Subdivision approval for Phase 2 of the Wynwood Subdivision on property located at 6604, 6628 & 6652 South 700 West subject to the following conditions: 1. The project shall meet Murray City Engineering requirements including the following: a) Meet City subdivision requirements. b) Meet City drainage requirements. On-site detention/retention is required",Land-Use/Zoning,Motion passed 6-0,Maren Patterson,Lisa Milkavich,Lisa Milkavich,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,3,"to grant Final Subdivision approval for Phase 2 of the Wynwood Subdivision on property located at 6604, 6628 & 6652 South 700 West subject to the following conditions: 1. The project shall meet Murray City Engineering requirements including the following: a) Meet City subdivision requirements. b) Meet City drainage requirements. On-site detention/retention is required",Land-Use/Zoning,Motion passed 6-0,Maren Patterson,Lisa Milkavich,Sue Wilson,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,3,"to grant Final Subdivision approval for Phase 2 of the Wynwood Subdivision on property located at 6604, 6628 & 6652 South 700 West subject to the following conditions: 1. The project shall meet Murray City Engineering requirements including the following: a) Meet City subdivision requirements. b) Meet City drainage requirements. On-site detention/retention is required",Land-Use/Zoning,Motion passed 6-0,Maren Patterson,Lisa Milkavich,Phil Markham,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,3,"to grant Final Subdivision approval for Phase 2 of the Wynwood Subdivision on property located at 6604, 6628 & 6652 South 700 West subject to the following conditions: 1. The project shall meet Murray City Engineering requirements including the following: a) Meet City subdivision requirements. b) Meet City drainage requirements. On-site detention/retention is required",Land-Use/Zoning,Motion passed 6-0,Maren Patterson,Lisa Milkavich,Travis Nay,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,3,"to grant Final Subdivision approval for Phase 2 of the Wynwood Subdivision on property located at 6604, 6628 & 6652 South 700 West subject to the following conditions: 1. The project shall meet Murray City Engineering requirements including the following: a) Meet City subdivision requirements. b) Meet City drainage requirements. On-site detention/retention is required",Land-Use/Zoning,Motion passed 6-0,Maren Patterson,Lisa Milkavich,Ned Hacker,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,4,"to forward a recommendation of approval to the City Council for the requested amendment to the zoning designation of the property located at 6271 South 900 East from A-1, Agriculture to R-1-8, Single-Family Low Density Residential",Land-Use/Zoning,Motion passed 5-0,Travis Nay,Phil Markham,Travis Nay,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,4,"to forward a recommendation of approval to the City Council for the requested amendment to the zoning designation of the property located at 6271 South 900 East from A-1, Agriculture to R-1-8, Single-Family Low Density Residential",Land-Use/Zoning,Motion passed 5-0,Travis Nay,Phil Markham,Phil Markham,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,4,"to forward a recommendation of approval to the City Council for the requested amendment to the zoning designation of the property located at 6271 South 900 East from A-1, Agriculture to R-1-8, Single-Family Low Density Residential",Land-Use/Zoning,Motion passed 5-0,Travis Nay,Phil Markham,Maren Patterson,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,4,"to forward a recommendation of approval to the City Council for the requested amendment to the zoning designation of the property located at 6271 South 900 East from A-1, Agriculture to R-1-8, Single-Family Low Density Residential",Land-Use/Zoning,Motion passed 5-0,Travis Nay,Phil Markham,Lisa Milkavich,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,4,"to forward a recommendation of approval to the City Council for the requested amendment to the zoning designation of the property located at 6271 South 900 East from A-1, Agriculture to R-1-8, Single-Family Low Density Residential",Land-Use/Zoning,Motion passed 5-0,Travis Nay,Phil Markham,Ned Hacker,Aye,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,4,"to forward a recommendation of approval to the City Council for the requested amendment to the zoning designation of the property located at 6271 South 900 East from A-1, Agriculture to R-1-8, Single-Family Low Density Residential",Land-Use/Zoning,Motion passed 5-0,Travis Nay,Phil Markham,Sue Wilson,Abstain,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-01-16,2020,"January 16, 2020",PlanningCommission,5,to nominate Scot Woodbury as 2020 Vice-Chair. Mr. Markham seconded the nomination. Mr. Hacker called for a vote. A__ Travis Nay A__ Phil Markham A__ Maren Patterson,Appointment,Motion passed 6-0,Sue Wilson,,,,minutes/2020/2020-01-13/2020-01-16_planning-commission-meeting.md
2020-02-06,2020,"February 6, 2020",PlanningCommission,1,"to approve the Findings of Fact for Duane Jess, Accessory Dwelling Unit",Land-Use/Zoning,"A voice vote was made, motion passed 7-0",Sue Wilson,Scot Woodbury,,,minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting.md
2020-02-06,2020,"February 6, 2020",PlanningCommission,2,"that the Planning Commission Approve the Planned Center Signs for the Fashion Place Mall, including Conditional Use Permits to allow the installation and operation of Electronic Message Centers on the property at 6191 South State Street (the Fashion Place Mall) subject to the following conditions: 1. The applicant shall meet the requirements of the City Engineer, assuring that the placement of new signage does not block line of sight visibility requirements based on ASSHTO standards",Land-Use/Zoning,Motion passed 7-0,Maren Patterson,Lisa Milkavich,Maren Patterson,Aye,minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting.md
2020-02-06,2020,"February 6, 2020",PlanningCommission,2,"that the Planning Commission Approve the Planned Center Signs for the Fashion Place Mall, including Conditional Use Permits to allow the installation and operation of Electronic Message Centers on the property at 6191 South State Street (the Fashion Place Mall) subject to the following conditions: 1. The applicant shall meet the requirements of the City Engineer, assuring that the placement of new signage does not block line of sight visibility requirements based on ASSHTO standards",Land-Use/Zoning,Motion passed 7-0,Maren Patterson,Lisa Milkavich,Lisa Milkavich,Aye,minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting.md
2020-02-06,2020,"February 6, 2020",PlanningCommission,2,"that the Planning Commission Approve the Planned Center Signs for the Fashion Place Mall, including Conditional Use Permits to allow the installation and operation of Electronic Message Centers on the property at 6191 South State Street (the Fashion Place Mall) subject to the following conditions: 1. The applicant shall meet the requirements of the City Engineer, assuring that the placement of new signage does not block line of sight visibility requirements based on ASSHTO standards",Land-Use/Zoning,Motion passed 7-0,Maren Patterson,Lisa Milkavich,Ned Hacker,Aye,minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting.md
2020-02-06,2020,"February 6, 2020",PlanningCommission,2,"that the Planning Commission Approve the Planned Center Signs for the Fashion Place Mall, including Conditional Use Permits to allow the installation and operation of Electronic Message Centers on the property at 6191 South State Street (the Fashion Place Mall) subject to the following conditions: 1. The applicant shall meet the requirements of the City Engineer, assuring that the placement of new signage does not block line of sight visibility requirements based on ASSHTO standards",Land-Use/Zoning,Motion passed 7-0,Maren Patterson,Lisa Milkavich,Scot Woodbury,Aye,minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting.md
2020-02-06,2020,"February 6, 2020",PlanningCommission,2,"that the Planning Commission Approve the Planned Center Signs for the Fashion Place Mall, including Conditional Use Permits to allow the installation and operation of Electronic Message Centers on the property at 6191 South State Street (the Fashion Place Mall) subject to the following conditions: 1. The applicant shall meet the requirements of the City Engineer, assuring that the placement of new signage does not block line of sight visibility requirements based on ASSHTO standards",Land-Use/Zoning,Motion passed 7-0,Maren Patterson,Lisa Milkavich,Sue Wilson,Aye,minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting.md
2020-02-06,2020,"February 6, 2020",PlanningCommission,2,"that the Planning Commission Approve the Planned Center Signs for the Fashion Place Mall, including Conditional Use Permits to allow the installation and operation of Electronic Message Centers on the property at 6191 South State Street (the Fashion Place Mall) subject to the following conditions: 1. The applicant shall meet the requirements of the City Engineer, assuring that the placement of new signage does not block line of sight visibility requirements based on ASSHTO standards",Land-Use/Zoning,Motion passed 7-0,Maren Patterson,Lisa Milkavich,Travis Nay,Aye,minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting.md
2020-02-06,2020,"February 6, 2020",PlanningCommission,2,"that the Planning Commission Approve the Planned Center Signs for the Fashion Place Mall, including Conditional Use Permits to allow the installation and operation of Electronic Message Centers on the property at 6191 South State Street (the Fashion Place Mall) subject to the following conditions: 1. The applicant shall meet the requirements of the City Engineer, assuring that the placement of new signage does not block line of sight visibility requirements based on ASSHTO standards",Land-Use/Zoning,Motion passed 7-0,Maren Patterson,Lisa Milkavich,Phil Markham,Aye,minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting.md
2020-02-06,2020,"February 6, 2020",PlanningCommission,3,"that the Planning Commission Approve a Conditional Use Permit to allow the construction of a new dental office at the property addressed 152 West Winchester Street, subject to the following conditions: 1. The project shall meet the requirements of the City Engineer, including but not limited to the following: a. Meet City storm drainage requirements. On-site retention/detention is required. Implement Low Impact Development (LID) practices where applicable and avoid",Land-Use/Zoning,Motion passed 7-0,Ned Hacker,Sue Wilson,Ned Hacker,Aye,minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting.md
2020-02-06,2020,"February 6, 2020",PlanningCommission,3,"that the Planning Commission Approve a Conditional Use Permit to allow the construction of a new dental office at the property addressed 152 West Winchester Street, subject to the following conditions: 1. The project shall meet the requirements of the City Engineer, including but not limited to the following: a. Meet City storm drainage requirements. On-site retention/detention is required. Implement Low Impact Development (LID) practices where applicable and avoid",Land-Use/Zoning,Motion passed 7-0,Ned Hacker,Sue Wilson,Sue Wilson,Aye,minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting.md
2020-02-06,2020,"February 6, 2020",PlanningCommission,3,"that the Planning Commission Approve a Conditional Use Permit to allow the construction of a new dental office at the property addressed 152 West Winchester Street, subject to the following conditions: 1. The project shall meet the requirements of the City Engineer, including but not limited to the following: a. Meet City storm drainage requirements. On-site retention/detention is required. Implement Low Impact Development (LID) practices where applicable and avoid",Land-Use/Zoning,Motion passed 7-0,Ned Hacker,Sue Wilson,Travis Nay,Aye,minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting.md
2020-02-06,2020,"February 6, 2020",PlanningCommission,3,"that the Planning Commission Approve a Conditional Use Permit to allow the construction of a new dental office at the property addressed 152 West Winchester Street, subject to the following conditions: 1. The project shall meet the requirements of the City Engineer, including but not limited to the following: a. Meet City storm drainage requirements. On-site retention/detention is required. Implement Low Impact Development (LID) practices where applicable and avoid",Land-Use/Zoning,Motion passed 7-0,Ned Hacker,Sue Wilson,Maren Patterson,Aye,minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting.md
2020-02-06,2020,"February 6, 2020",PlanningCommission,3,"that the Planning Commission Approve a Conditional Use Permit to allow the construction of a new dental office at the property addressed 152 West Winchester Street, subject to the following conditions: 1. The project shall meet the requirements of the City Engineer, including but not limited to the following: a. Meet City storm drainage requirements. On-site retention/detention is required. Implement Low Impact Development (LID) practices where applicable and avoid",Land-Use/Zoning,Motion passed 7-0,Ned Hacker,Sue Wilson,Scot Woodbury,Aye,minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting.md
2020-02-06,2020,"February 6, 2020",PlanningCommission,3,"that the Planning Commission Approve a Conditional Use Permit to allow the construction of a new dental office at the property addressed 152 West Winchester Street, subject to the following conditions: 1. The project shall meet the requirements of the City Engineer, including but not limited to the following: a. Meet City storm drainage requirements. On-site retention/detention is required. Implement Low Impact Development (LID) practices where applicable and avoid",Land-Use/Zoning,Motion passed 7-0,Ned Hacker,Sue Wilson,Lisa Milkavich,Aye,minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting.md
2020-02-06,2020,"February 6, 2020",PlanningCommission,3,"that the Planning Commission Approve a Conditional Use Permit to allow the construction of a new dental office at the property addressed 152 West Winchester Street, subject to the following conditions: 1. The project shall meet the requirements of the City Engineer, including but not limited to the following: a. Meet City storm drainage requirements. On-site retention/detention is required. Implement Low Impact Development (LID) practices where applicable and avoid",Land-Use/Zoning,Motion passed 7-0,Ned Hacker,Sue Wilson,Phil Markham,Aye,minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting.md
2020-02-06,2020,"February 6, 2020",PlanningCommission,4,to adjourn,Procedural/Administrative,"A voice vote was made, motion passed 7-0",Maren Patterson,Scot Woodbury,,,minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting.md
2020-02-20,2020,"February 20, 2020",PlanningCommission,1,"to approve the Minutes from the December 5, 2019, January 2, 2020 and January 16, 2020 Planning Commission Meetings",Procedural/Administrative,"A voice vote was made, motion passed 4-0",Scot Woodbury,Lisa Milkavich,,,minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md
2020-02-20,2020,"February 20, 2020",PlanningCommission,2,to approve the Findings of Facts for Smith Family Dental and Fashion Place Signs,Land-Use/Zoning,"A voice vote was made, motion passed 4-0",Scot Woodbury,Ned Hacker,,,minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md
2020-02-20,2020,"February 20, 2020",PlanningCommission,3,"to approve the Conditional Use Permit to allow the operation of a fence installation business on the property located at 4195 South 500 West, #34, subject to the following conditions: — The project shall meet all applicable Building and Fire Code requirements. 2. The applicant shall obtain Murray City building permits for any construction, including electrical for the installation of equipment",Land-Use/Zoning,Motion passed 4-0,Lisa Milkavich,Scot Woodbury,Lisa Milkavich,Aye,minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md
2020-02-20,2020,"February 20, 2020",PlanningCommission,3,"to approve the Conditional Use Permit to allow the operation of a fence installation business on the property located at 4195 South 500 West, #34, subject to the following conditions: — The project shall meet all applicable Building and Fire Code requirements. 2. The applicant shall obtain Murray City building permits for any construction, including electrical for the installation of equipment",Land-Use/Zoning,Motion passed 4-0,Lisa Milkavich,Scot Woodbury,Scot Woodbury,Aye,minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md
2020-02-20,2020,"February 20, 2020",PlanningCommission,3,"to approve the Conditional Use Permit to allow the operation of a fence installation business on the property located at 4195 South 500 West, #34, subject to the following conditions: — The project shall meet all applicable Building and Fire Code requirements. 2. The applicant shall obtain Murray City building permits for any construction, including electrical for the installation of equipment",Land-Use/Zoning,Motion passed 4-0,Lisa Milkavich,Scot Woodbury,Ned Hacker,Aye,minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md
2020-02-20,2020,"February 20, 2020",PlanningCommission,3,"to approve the Conditional Use Permit to allow the operation of a fence installation business on the property located at 4195 South 500 West, #34, subject to the following conditions: — The project shall meet all applicable Building and Fire Code requirements. 2. The applicant shall obtain Murray City building permits for any construction, including electrical for the installation of equipment",Land-Use/Zoning,Motion passed 4-0,Lisa Milkavich,Scot Woodbury,Phil Markham,Aye,minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md
2020-02-20,2020,"February 20, 2020",PlanningCommission,4,"to approve the Partial Withdrawal of Arrowhead Lane Condominiums Subdivision located at 885 East Pontiac Drive, subject to the following conditions: 1. The project shall meet Murray City Engineering requirements including the following: a. Meet City subdivision requirements for amending/vacating a condominium plat. b. Provide a condominium withdrawal document. c. Provide an amended condominium declaration. d. Provide a triangle right-of-way dedication at the corner of Arrowhead Lane and 900",Land-Use/Zoning,Motion passed 4-0,Ned Hacker,Scot Woodbury,Ned Hacker,Aye,minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md
2020-02-20,2020,"February 20, 2020",PlanningCommission,4,"to approve the Partial Withdrawal of Arrowhead Lane Condominiums Subdivision located at 885 East Pontiac Drive, subject to the following conditions: 1. The project shall meet Murray City Engineering requirements including the following: a. Meet City subdivision requirements for amending/vacating a condominium plat. b. Provide a condominium withdrawal document. c. Provide an amended condominium declaration. d. Provide a triangle right-of-way dedication at the corner of Arrowhead Lane and 900",Land-Use/Zoning,Motion passed 4-0,Ned Hacker,Scot Woodbury,Lisa Milkavich,Aye,minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md
2020-02-20,2020,"February 20, 2020",PlanningCommission,4,"to approve the Partial Withdrawal of Arrowhead Lane Condominiums Subdivision located at 885 East Pontiac Drive, subject to the following conditions: 1. The project shall meet Murray City Engineering requirements including the following: a. Meet City subdivision requirements for amending/vacating a condominium plat. b. Provide a condominium withdrawal document. c. Provide an amended condominium declaration. d. Provide a triangle right-of-way dedication at the corner of Arrowhead Lane and 900",Land-Use/Zoning,Motion passed 4-0,Ned Hacker,Scot Woodbury,Scot Woodbury,Aye,minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md
2020-02-20,2020,"February 20, 2020",PlanningCommission,4,"to approve the Partial Withdrawal of Arrowhead Lane Condominiums Subdivision located at 885 East Pontiac Drive, subject to the following conditions: 1. The project shall meet Murray City Engineering requirements including the following: a. Meet City subdivision requirements for amending/vacating a condominium plat. b. Provide a condominium withdrawal document. c. Provide an amended condominium declaration. d. Provide a triangle right-of-way dedication at the corner of Arrowhead Lane and 900",Land-Use/Zoning,Motion passed 4-0,Ned Hacker,Scot Woodbury,Phil Markham,Aye,minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md
2020-02-20,2020,"February 20, 2020",PlanningCommission,5,"grant preliminary and Final Subdivision approval for the proposed Pontiac Subdivision located at 885 East Pontiac Drive, subject to the following conditions: 1. The project shall meet Murray City Engineering requirements including the following: a. Meet City subdivision plat requirements. b. Provide a triangle right-of-way dedication at the corner of Pontiac Drive and 900 East that accommodates existing ramp and proposed sidewalk",Land-Use/Zoning,Motion passed 4-0,Lisa Milkavich,Scot Woodbury,Lisa Milkavich,Aye,minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md
