dataset,source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence,motion_id
meeting_minutes,minutes/2020/2020-01-06/2020-01-08_city-council-meeting.md,1,2020-01-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion carried with unanimous consent of the Council,crosswalk,high,1
meeting_minutes,minutes/2020/2020-01-06/2020-01-08_city-council-meeting.md,2,2020-01-08,Council,Other,Other,,final-action,pass,,,,unanimous-declared,The motion passed with unanimous consent of the Council,rule:no-signal,low,2
meeting_minutes,minutes/2020/2020-01-06/2020-01-08_city-council-meeting.md,3,2020-01-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,3
meeting_minutes,minutes/2020/2020-01-06/2020-01-08_city-council-meeting.md,4,2020-01-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,4
meeting_minutes,minutes/2020/2020-01-06/2020-01-08_city-council-meeting.md,5,2020-01-08,Council,Appointment,Appointment,,final-action,pass,3,2,,roll-call,The motion passed with a vote 3:2,crosswalk,medium,5
meeting_minutes,minutes/2020/2020-01-06/2020-01-08_city-council-meeting.md,6,2020-01-08,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,The motion carried with unanimous consent of the Council,crosswalk,high,6
meeting_minutes,minutes/2020/2020-01-06/2020-01-08_city-council-meeting.md,7,2020-01-08,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,7
meeting_minutes,minutes/2020/2020-01-06/2020-01-08_city-council-meeting.md,8,2020-01-08,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,The motion passed with unanimous consent of the Council,crosswalk,high,8
meeting_minutes,minutes/2020/2020-01-06/2020-01-08_city-council-meeting.md,9,2020-01-08,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,medium,9
meeting_minutes,minutes/2020/2020-01-06/2020-01-08_city-council-meeting.md,10,2020-01-08,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,The motion passed with unanimous consent of the Council,crosswalk,high,10
meeting_minutes,minutes/2020/2020-01-06/2020-01-08_city-council-meeting.md,11,2020-01-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,11
meeting_minutes,minutes/2020/2020-01-06/2020-01-08_city-council-meeting.md,12,2020-01-08,Council,Land-Use/Zoning,Land-Use,Development-Agreement,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-devagr,high,12
meeting_minutes,minutes/2020/2020-01-06/2020-01-08_city-council-meeting.md,13,2020-01-08,Council,Interlocal,Interlocal,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,13
meeting_minutes,minutes/2020/2020-01-06/2020-01-08_city-council-meeting.md,14,2020-01-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,The motion passed with unanimous consent of the Council,crosswalk,high,14
meeting_minutes,minutes/2020/2020-01-13/2020-01-15_city-council-meeting.md,1,2020-01-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,15
meeting_minutes,minutes/2020/2020-01-13/2020-01-15_city-council-meeting.md,2,2020-01-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,16
meeting_minutes,minutes/2020/2020-01-13/2020-01-15_city-council-meeting.md,3,2020-01-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,17
meeting_minutes,minutes/2020/2020-01-20/2020-01-22_city-council-meeting.md,1,2020-01-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,18
meeting_minutes,minutes/2020/2020-01-20/2020-01-22_city-council-meeting.md,2,2020-01-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,The motion passed unanimously with Mayor David Watts being absent,crosswalk,high,19
meeting_minutes,minutes/2020/2020-01-20/2020-01-22_city-council-meeting.md,3,2020-01-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,20
meeting_minutes,minutes/2020/2020-01-20/2020-01-22_city-council-meeting.md,4,2020-01-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,3,0,,roll-call,The motion passed unanimously with Councilmember Clint Smith and Mayor David Watts being absent,crosswalk,high,21
meeting_minutes,minutes/2020/2020-01-20/2020-01-22_city-council-meeting.md,5,2020-01-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,22
meeting_minutes,minutes/2020/2020-01-27/2020-01-29_city-council-meeting.md,1,2020-01-29,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,23
meeting_minutes,minutes/2020/2020-01-27/2020-01-29_city-council-meeting.md,2,2020-01-29,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,24
meeting_minutes,minutes/2020/2020-02-10/2020-02-12_community-development-agency-meeting.md,1,2020-02-12,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,25
meeting_minutes,minutes/2020/2020-02-10/2020-02-12_community-development-agency-meeting.md,2,2020-02-12,CDRA,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,26
meeting_minutes,minutes/2020/2020-02-10/2020-02-12_community-development-agency-meeting.md,3,2020-02-12,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,27
meeting_minutes,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,1,2020-02-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,28
meeting_minutes,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,2,2020-02-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,high,29
meeting_minutes,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,3,2020-02-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,30
meeting_minutes,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,4,2020-02-12,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,31
meeting_minutes,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,5,2020-02-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,high,32
meeting_minutes,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,6,2020-02-12,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,rule:lu-rezone,high,33
meeting_minutes,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,7,2020-02-12,Council,Ordinance,Ordinance,,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,high,34
meeting_minutes,minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,8,2020-02-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,35
meeting_minutes,minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,1,2020-02-26,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,36
meeting_minutes,minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,2,2020-02-26,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,37
meeting_minutes,minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,3,2020-02-26,Council,Ceremonial,Ceremonial,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,38
meeting_minutes,minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,4,2020-02-26,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,39
meeting_minutes,minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,5,2020-02-26,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,40
meeting_minutes,minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,6,2020-02-26,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,41
meeting_minutes,minutes/2020/2020-03-09/2020-03-11_community-development-agency-meeting.md,1,2020-03-11,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,42
meeting_minutes,pmn_backfill/text/pmn_council_2020-03-25_591353.md,1,2020-03-25,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,43
meeting_minutes,pmn_backfill/text/pmn_council_2020-03-25_591353.md,2,2020-03-25,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,The motion passed unanimously,crosswalk,high,44
meeting_minutes,pmn_backfill/text/pmn_council_2020-03-25_591353.md,3,2020-03-25,Council,Ordinance,Ordinance,,final-action,pass,4,0,,roll-call,The motion passed unanimously,crosswalk,high,45
meeting_minutes,pmn_backfill/text/pmn_council_2020-03-25_591353.md,4,2020-03-25,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,The motion passed unanimously,crosswalk,high,46
meeting_minutes,pmn_backfill/text/pmn_council_2020-03-25_591353.md,5,2020-03-25,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,47
meeting_minutes,minutes/2020/2020-04-06/2020-04-08_community-development-agency-meeting.md,1,2020-04-08,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,48
meeting_minutes,minutes/2020/2020-04-06/2020-04-08_community-development-agency-meeting.md,2,2020-04-08,CDRA,Interlocal,Interlocal,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,49
meeting_minutes,minutes/2020/2020-04-06/2020-04-08_community-development-agency-meeting.md,3,2020-04-08,CDRA,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,50
meeting_minutes,minutes/2020/2020-04-06/2020-04-08_community-development-agency-meeting.md,4,2020-04-08,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,51
meeting_minutes,minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,1,2020-04-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,52
meeting_minutes,minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,2,2020-04-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,53
meeting_minutes,minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,3,2020-04-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,54
meeting_minutes,minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,4,2020-04-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,55
meeting_minutes,minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,5,2020-04-08,Council,Land-Use/Zoning,Land-Use,Development-Agreement,final-action,pass,3,2,,roll-call,The motion passed with a vote of 3:2,rule:lu-devagr,high,56
meeting_minutes,minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,6,2020-04-08,Council,Other,Other,,procedural,pass,3,2,,roll-call,The motion passed with a 3:2 vote,rule:no-signal,low,57
meeting_minutes,minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,7,2020-04-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,58
meeting_minutes,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,1,2020-04-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,59
meeting_minutes,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,2,2020-04-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,60
meeting_minutes,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,3,2020-04-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,61
meeting_minutes,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,4,2020-04-22,Council,Land-Use/Zoning,Land-Use,Development-Agreement,final-action,pass,3,2,,roll-call,The motion passed with a 3:2 vote,rule:lu-devagr,high,62
meeting_minutes,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,5,2020-04-22,Council,Land-Use/Zoning,Land-Use,General-Plan-Amendment,final-action,pass,3,2,,roll-call,The motion passed with a 3:2 vote,rule:lu-gpa,high,63
meeting_minutes,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,6,2020-04-22,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,3,2,,roll-call,The motion passed with a 3:2 vote,rule:lu-rezone,high,64
meeting_minutes,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,7,2020-04-22,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,3,2,,roll-call,The motion passed with a 3:2 vote,rule:lu-pud,high,65
meeting_minutes,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,8,2020-04-22,Council,Land-Use/Zoning,Land-Use,Development-Agreement,final-action,pass,3,2,,roll-call,The motion passed with a 3:2 vote,rule:lu-devagr,high,66
meeting_minutes,minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,9,2020-04-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,67
meeting_minutes,minutes/2020/2020-05-04/2020-05-06_city-council-meeting.md,1,2020-05-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,68
meeting_minutes,minutes/2020/2020-05-04/2020-05-06_city-council-meeting.md,2,2020-05-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,69
meeting_minutes,pmn_backfill/text/pmn_council_2020-05-13_614857.md,1,2020-05-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,70
meeting_minutes,pmn_backfill/text/pmn_council_2020-05-13_614857.md,2,2020-05-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,71
meeting_minutes,pmn_backfill/text/pmn_council_2020-05-13_614857.md,3,2020-05-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,72
meeting_minutes,pmn_backfill/text/pmn_council_2020-05-13_614857.md,4,2020-05-13,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,73
meeting_minutes,pmn_backfill/text/pmn_council_2020-05-13_614857.md,5,2020-05-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,74
meeting_minutes,pmn_backfill/text/pmn_council_2020-05-13_614857.md,6,2020-05-13,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,75
meeting_minutes,pmn_backfill/text/pmn_council_2020-05-13_614857.md,7,2020-05-13,Council,Ordinance,Contract-Purchase,,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:contract,high,76
meeting_minutes,pmn_backfill/text/pmn_council_2020-05-13_614857.md,8,2020-05-13,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,77
meeting_minutes,pmn_backfill/text/pmn_council_2020-05-13_614857.md,9,2020-05-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,78
meeting_minutes,pmn_backfill/text/pmn_council_2020-05-13_614857.md,10,2020-05-13,Council,Other,Other,,procedural,pass,,,,unanimous-declared,passed (all voted aye),rule:no-signal,low,79
meeting_minutes,pmn_backfill/text/pmn_council_2020-05-13_614857.md,11,2020-05-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,80
meeting_minutes,minutes/2020/2020-05-25/2020-05-27_community-development-agency-meeting.md,1,2020-05-27,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,81
meeting_minutes,minutes/2020/2020-05-25/2020-05-27_community-development-agency-meeting.md,2,2020-05-27,CDRA,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,82
meeting_minutes,minutes/2020/2020-05-25/2020-05-27_community-development-agency-meeting.md,3,2020-05-27,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,83
meeting_minutes,minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,1,2020-05-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,84
meeting_minutes,minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,2,2020-05-27,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,85
meeting_minutes,minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,3,2020-05-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,86
meeting_minutes,minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,4,2020-05-27,Council,Resolution,Resolution,,final-action,pass,3,2,,roll-call,The motion passed with a vote 3:2,crosswalk,high,87
meeting_minutes,minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,5,2020-05-27,Council,Interlocal,Interlocal,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,88
meeting_minutes,minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,6,2020-05-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,89
meeting_minutes,minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,7,2020-05-27,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,90
meeting_minutes,pmn_backfill/text/pmn_hcsea_2020-05-27_731969.md,1,2020-05-27,HCSEA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,91
meeting_minutes,pmn_backfill/text/pmn_hcsea_2020-05-27_731969.md,2,2020-05-27,HCSEA,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,92
meeting_minutes,pmn_backfill/text/pmn_hcsea_2020-05-27_731969.md,3,2020-05-27,HCSEA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,93
meeting_minutes,minutes/2020/2020-06-08/2020-06-10_community-development-agency-meeting.md,1,2020-06-10,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,94
meeting_minutes,minutes/2020/2020-06-08/2020-06-10_community-development-agency-meeting.md,2,2020-06-10,CDRA,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,95
meeting_minutes,minutes/2020/2020-06-08/2020-06-10_community-development-agency-meeting.md,3,2020-06-10,CDRA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,96
meeting_minutes,minutes/2020/2020-06-08/2020-06-10_city-council-meeting.md,1,2020-06-10,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,97
meeting_minutes,minutes/2020/2020-06-08/2020-06-10_city-council-meeting.md,2,2020-06-10,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,98
meeting_minutes,minutes/2020/2020-06-08/2020-06-10_city-council-meeting.md,3,2020-06-10,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,99
meeting_minutes,minutes/2020/2020-06-08/2020-06-10_city-council-meeting.md,4,2020-06-10,Council,Procedural/Administrative,Land-Use,Rezone,procedural,pass,,,,unanimous-declared,passed (all voted aye),rule:lu-rezone,high,100
meeting_minutes,minutes/2020/2020-06-08/2020-06-10_city-council-meeting.md,5,2020-06-10,Council,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,101
meeting_minutes,minutes/2020/2020-06-08/2020-06-10_city-council-meeting.md,6,2020-06-10,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,102
meeting_minutes,pmn_backfill/text/pmn_hcsea_2020-06-10_732003.md,1,2020-06-10,HCSEA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,103
meeting_minutes,pmn_backfill/text/pmn_hcsea_2020-06-10_732003.md,2,2020-06-10,HCSEA,Budget Amendment,Budget,,final-action,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,104
meeting_minutes,pmn_backfill/text/pmn_hcsea_2020-06-10_732003.md,3,2020-06-10,HCSEA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,105
meeting_minutes,minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,1,2020-06-24,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,106
meeting_minutes,minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,2,2020-06-24,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,107
meeting_minutes,minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,3,2020-06-24,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,108
meeting_minutes,minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,4,2020-06-24,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,The motion passed unanimously,crosswalk,high,109
meeting_minutes,minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,5,2020-06-24,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,4,1,,roll-call,The motion passed with a vote 4:1,rule:lu-rezone,high,110
meeting_minutes,minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,6,2020-06-24,Council,Land-Use/Zoning,Land-Use,General-Plan-Amendment,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-gpa,high,111
meeting_minutes,minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,7,2020-06-24,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-rezone,high,112
meeting_minutes,minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,8,2020-06-24,Council,Land-Use/Zoning,Land-Use,Development-Agreement,final-action,pass,5,0,,roll-call,The motion passed unanimously,rule:lu-devagr,high,113
meeting_minutes,minutes/2020/2020-06-22/2020-06-24_city-council-meeting.md,9,2020-06-24,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,114
meeting_minutes,minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,1,2020-07-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,115
meeting_minutes,minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,2,2020-07-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,high,116
meeting_minutes,minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,3,2020-07-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,117
meeting_minutes,minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,4,2020-07-08,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,118
meeting_minutes,minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,5,2020-07-08,Council,Resolution,Budget,,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,rule:budget,high,119
meeting_minutes,minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,6,2020-07-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,high,120
meeting_minutes,minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,7,2020-07-08,Council,Ordinance,Ordinance,,final-action,pass,3,1,,roll-call,The motion passed with a vote 3:1,crosswalk,high,121
meeting_minutes,minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,8,2020-07-08,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,rule:lu-rezone,high,122
meeting_minutes,minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,9,2020-07-08,Council,Ordinance,Ordinance,,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,high,123
meeting_minutes,minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,10,2020-07-08,Council,Resolution,Resolution,,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,medium,124
meeting_minutes,minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,11,2020-07-08,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,4,0,,roll-call,The motion passed unanimously with Mayor Watts being absent,crosswalk,high,125
meeting_minutes,minutes/2020/2020-07-06/2020-07-08_city-council-meeting.md,12,2020-07-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high,126
